Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.3333, 4.0000, 0.0000, 0.0000, 5.8000, 0.0000, -158908.4700, 2004.4218, 8.0000, 5369.0000, 0.0000, 0.1651, 119.7318, 0.7915, 0.1643, 0.0000, 0.0447, 11.7632, 1.6667, 12.6667, 3.1000, 65.8205, 272.3300, 4.0822, 2151.8929, 83.5200, 211.0000, 0.0096, 0.2614
2, 19, 3.0889, 4.0000, 0.0004, 0.0454, 7.4000, 0.2889, -674.6900, 1952.5044, 10.5000, 23.2500, 0.0006, 0.4737, 208.3102, 0.7913, 0.1652, 9.0000, 0.0587, 9.6969, 1.4333, 7.9222, 3.1000, 62.7375, 8.1100, 10.0983, 14.0312, 48.0053, 4.0000, 0.0000, 0.6000
3, 462, 4.3690, 4.0000, 0.0023, 0.0211, 6.6000, 0.3929, -484.8000, 1381.3723, 7.5000, 16.8000, 0.0006, 0.4494, 116.1470, 0.7937, 0.1684, 17.0000, 0.0189, 9.2629, 1.4524, 7.0000, 8.2000, 66.9116, 8.0200, 8.1001, 10.0533, 86.0978, 3.0000, 0.0168, 0.6629
4, 939, 3.1795, 4.0000, 0.0047, 0.0352, 5.8000, 0.3590, -1142.8600, 1570.0978, 19.5000, 39.0000, 0.0012, 0.6250, 112.5000, 0.7538, 0.1709, 5.0000, 0.0603, 7.6324, 1.4615, 8.4103, 3.1000, 43.6038, 9.5200, 16.8662, 20.7282, 88.8889, 2.0000, 0.0402, 0.8000
5, 1140, 4.2430, 4.0000, 0.0011, 0.0241, 8.6000, 0.3364, -776.8400, 1895.0917, 13.0000, 26.7500, 0.0004, 0.5045, 102.2644, 0.8186, 0.1573, 23.0000, 0.0241, 9.4040, 1.5234, 7.6542, 6.0000, 50.8071, 9.3700, 12.8182, 16.3075, 97.7857, 4.0000, 0.0000, 0.6757
6, 1765, 4.1176, 5.0000, 0.0035, 0.0326, 11.9000, 0.2549, -735.8000, 1572.7303, 13.0000, 25.5000, 0.0009, 0.6415, 78.3197, 0.8274, 0.1401, 14.0000, 0.0195, 7.9969, 1.7647, 8.1569, 3.1000, 31.6584, 10.8600, 15.1785, 19.6118, 127.6818, 4.0000, 0.0000, 0.8113
7, 2074, 4.4457, 4.0000, 0.0008, 0.0266, 9.1000, 0.3657, -847.8700, 1859.3230, 13.5000, 29.1667, 0.0002, 0.4807, 103.7819, 0.8177, 0.1557, 42.0000, 0.0158, 9.9249, 1.6000, 7.3600, 5.5000, 41.8708, 9.6200, 14.6650, 16.9238, 96.3559, 7.0000, 0.0000, 0.6409
8, 3091, 4.0440, 4.0000, 0.0007, 0.0294, 5.9000, 0.3962, -772.8200, 1368.6041, 13.5000, 26.5000, 0.0003, 0.3926, 176.1451, 0.7956, 0.1738, 30.0000, 0.0159, 10.4765, 1.3836, 6.6164, 3.1000, 62.8809, 8.4400, 11.0720, 13.6189, 56.7714, 5.0000, 0.0000, 0.5521
9, 3910, 4.3270, 4.0000, 0.0006, 0.0306, 6.1000, 0.3522, -576.5300, 1555.6292, 8.0000, 19.8750, 0.0002, 0.4337, 121.2077, 0.7966, 0.1728, 35.0000, 0.0453, 10.1677, 1.3899, 7.2453, 5.1000, 69.0732, 7.5700, 8.5625, 10.9689, 82.5030, 6.0000, 0.0000, 0.5964
10, 4728, 4.5690, 4.0000, 0.0008, 0.0187, 6.5000, 0.4138, -674.4200, 1570.7515, 11.0000, 23.2000, 0.0003, 0.5455, 92.8898, 0.8115, 0.1698, 23.0000, 0.0312, 9.3757, 1.5431, 6.9224, 6.7000, 52.7404, 9.0900, 11.6666, 14.4524, 107.6544, 5.0000, 0.0000, 0.6942
11, 5372, 3.6919, 4.0000, 0.0011, 0.0315, 8.5000, 0.3663, -712.5100, 1511.0387, 11.5000, 24.5714, 0.0003, 0.3371, 128.1404, 0.8101, 0.1584, 39.0000, 0.0273, 10.6265, 1.4942, 7.5291, 5.3000, 55.4869, 8.6700, 11.6243, 14.9449, 78.0394, 10.0000, 0.0000, 0.5393
12, 6327, 3.6210, 3.0000, 0.0009, 0.0733, 8.1000, 0.2742, -903.1500, 1847.7746, 12.0000, 31.0000, 0.0003, 0.4331, 178.5604, 0.7674, 0.1593, 27.0000, 0.0678, 10.0798, 1.3387, 7.2984, 6.0000, 62.1152, 8.5300, 12.2968, 15.9484, 56.0035, 4.0000, 0.0000, 0.5827
13, 6875, 3.9262, 4.0000, 0.0011, 0.0349, 6.2000, 0.4027, -1458.1900, 1630.9158, 17.5000, 49.6667, 0.0003, 0.4276, 168.8019, 0.7906, 0.1718, 27.0000, 0.0470, 10.1443, 1.3557, 6.8456, 6.4000, 41.7307, 9.8400, 19.7773, 22.2828, 59.2410, 3.0000, 0.0027, 0.5921
14, 7622, 3.8788, 4.0000, 0.0007, 0.0372, 8.4000, 0.3212, -799.3700, 1878.9879, 11.0000, 27.5000, 0.0003, 0.4235, 145.3287, 0.8037, 0.1591, 38.0000, 0.0569, 10.3627, 1.4909, 8.0000, 5.5000, 52.7916, 8.3400, 12.7277, 16.8182, 68.8095, 4.0000, 0.0000, 0.5706
