Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 4.0000, 4.0000, 0.0019, 0.0000, 7.3000, 0.0000, -1908.7900, 1162.8650, 28.5000, 65.0000, 0.0007, 0.4462, 246.1538, 0.7756, 0.1603, 0.0000, 0.0096, 9.1458, 1.0000, 12.0000, 14.6000, 120.2050, 10.7500, -3.0100, 29.0769, 40.6250, 4.0000, 0.0000, 0.6154
2, 15, 3.8606, 4.0000, 0.0008, 0.0302, 9.0000, 0.3317, -1020.5900, 1734.1970, 15.0000, 35.0000, 0.0002, 0.4140, 115.0892, 0.8128, 0.1574, 37.0000, 0.0068, 10.3559, 1.4183, 7.1346, 6.4000, 51.6628, 9.1900, 14.6656, 19.3333, 86.8891, 15.0000, 0.0000, 0.5860
3, 1178, 4.2222, 4.0000, 0.0014, 0.0169, 8.0000, 0.4167, -1051.3600, 2254.9694, 19.0000, 36.0000, 0.0003, 0.6622, 76.6983, 0.8232, 0.1598, 14.0000, 0.0048, 8.4527, 1.4861, 6.8611, 11.2000, 44.5700, 9.6900, 15.9861, 18.8444, 130.3810, 5.0000, 0.0000, 0.7973
4, 1594, 4.1495, 4.0000, 0.0007, 0.0365, 7.3000, 0.3364, -778.4100, 1635.4901, 12.0000, 26.7500, 0.0004, 0.5225, 126.6131, 0.7993, 0.1642, 18.0000, 0.0091, 9.4040, 1.4206, 7.5234, 7.2000, 59.5043, 8.8000, 11.6051, 14.8121, 78.9808, 4.0000, 0.0000, 0.6757
5, 2145, 3.8693, 4.0000, 0.0006, 0.0240, 9.9000, 0.4221, -825.0600, 1929.4950, 11.5000, 28.4286, 0.0002, 0.4515, 172.4951, 0.8242, 0.1518, 47.0000, 0.0060, 10.3310, 1.5628, 7.0653, 6.2000, 45.7659, 9.4900, 13.9383, 18.2056, 57.9727, 13.0000, 0.0000, 0.5874
6, 3314, 3.8488, 4.0000, 0.0007, 0.0240, 6.0000, 0.4884, -624.7200, 2470.1380, 10.5000, 21.5000, 0.0004, 0.5333, 155.5556, 0.7882, 0.1725, 18.0000, 0.0087, 9.2545, 1.2907, 6.2326, 6.0000, 75.8195, 7.8600, 8.0252, 11.8558, 64.2857, 3.0000, 0.0153, 0.6667
7, 3775, 4.1429, 5.0000, 0.0000, 0.0098, 13.4000, 0.5714, -393.3300, 1847.3401, 11.0000, 14.0000, 0.0000, 1.0000, 0.0000, 0.8235, 0.1275, 6.0000, 0.0098, 5.4722, 1.5714, 7.0714, 13.0000, 59.6821, 9.5900, 8.4129, 11.3143, 0.0000, 4.0000, 0.0000, 1.0000
8, 3880, 4.0692, 4.0000, 0.0009, 0.0292, 8.5000, 0.3769, -626.5700, 1883.5242, 11.5000, 21.6667, 0.0002, 0.5481, 107.5446, 0.8083, 0.1583, 26.0000, 0.0083, 9.4829, 1.5538, 6.8769, 6.4000, 53.3879, 8.2200, 11.1954, 14.5128, 92.9847, 9.0000, 0.0042, 0.6889
9, 4603, 4.0612, 4.0000, 0.0011, 0.0318, 8.9000, 0.3469, -951.5900, 1977.2672, 16.0000, 32.6667, 0.0003, 0.5800, 170.0000, 0.8090, 0.1554, 23.0000, 0.0056, 9.1360, 1.4082, 7.1837, 3.1000, 54.5477, 9.2000, 13.7663, 17.5565, 58.8235, 7.0000, 0.0037, 0.7100
10, 5140, 4.1970, 4.0000, 0.0005, 0.0192, 9.4000, 0.4242, -960.9200, 2197.2609, 15.0000, 33.0000, 0.0002, 0.5662, 104.8875, 0.8271, 0.1536, 31.0000, 0.0051, 9.4757, 1.6061, 7.2121, 6.0000, 37.4673, 10.5000, 16.2315, 21.9879, 95.3402, 11.0000, 0.0000, 0.6912
11, 5924, 3.7097, 4.0000, 0.0018, 0.0364, 7.2000, 0.3763, -1363.2000, 1782.8225, 20.5000, 46.5000, 0.0006, 0.4468, 172.0235, 0.7944, 0.1649, 14.0000, 0.0043, 9.5174, 1.1613, 7.6452, 10.1000, 61.3923, 8.4600, 16.2482, 20.3204, 58.1316, 2.0000, 0.0000, 0.6277
12, 6394, 4.0340, 4.0000, 0.0010, 0.0194, 7.4000, 0.4422, -711.8300, 1571.0621, 11.0000, 24.5000, 0.0002, 0.4641, 175.1463, 0.8133, 0.1648, 22.0000, 0.0073, 10.0006, 1.3401, 6.4286, 3.1000, 68.5920, 8.6700, 9.7786, 13.6095, 57.0951, 8.0000, 0.0000, 0.6144
