Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.1667, 5.0000, 0.0024, 0.0000, 14.4000, 0.3333, -1346.4700, 1403.8352, 24.5000, 46.0000, 0.0006, 0.6383, 181.0774, 0.8211, 0.1579, 0.0000, 0.0456, 7.9941, 2.1667, 6.6667, 11.2000, 17.4450, 10.9600, 12.3167, 27.0957, 55.2250, 2.0000, 0.0140, 0.7660
2, 47, 4.2053, 4.0000, 0.0004, 0.0160, 8.4000, 0.3947, -952.0500, 2130.7944, 19.0000, 32.6667, 0.0002, 0.4505, 173.0223, 0.8120, 0.1590, 33.0000, 0.0410, 10.4177, 1.6684, 6.4316, 7.2000, 33.5449, 9.4800, 16.4474, 20.8218, 57.7960, 11.0000, 0.0128, 0.5743
3, 1172, 4.1716, 5.0000, 0.0006, 0.0189, 10.4000, 0.3088, -653.8300, 2412.1473, 8.5000, 22.6667, 0.0001, 0.4883, 163.1070, 0.8224, 0.1492, 34.0000, 0.0568, 10.1238, 1.8235, 7.1863, 5.0000, 29.5577, 10.2500, 14.7676, 19.0667, 61.3095, 15.0000, 0.0095, 0.6197
4, 2441, 4.6129, 4.0000, 0.0015, 0.0224, 9.1000, 0.2742, -902.1200, 2579.4590, 15.5000, 31.0000, 0.0004, 0.6875, 126.9531, 0.7843, 0.1541, 9.0000, 0.0504, 8.2881, 1.7258, 6.9516, 7.2000, 29.3668, 9.6200, 16.8645, 21.4323, 78.7692, 3.0000, 0.0392, 0.7969
5, 2800, 4.9273, 4.0000, 0.0006, 0.0192, 9.3000, 0.3455, -682.0700, 3063.5673, 11.0000, 23.5714, 0.0001, 0.5698, 135.8843, 0.8138, 0.1549, 22.0000, 0.0547, 9.6714, 1.6848, 7.0485, 6.2000, 40.3718, 10.5900, 13.4841, 17.4286, 73.5920, 9.0000, 0.0111, 0.6802
6, 3790, 4.6778, 4.0000, 0.0007, 0.0246, 8.5000, 0.3833, -873.1900, 2005.5557, 11.0000, 30.0000, 0.0002, 0.4731, 137.0101, 0.8100, 0.1585, 42.0000, 0.0236, 10.0796, 1.6778, 6.5167, 6.4000, 34.4450, 9.6200, 15.9078, 20.6667, 72.9873, 9.0000, 0.0069, 0.6183
7, 4808, 4.6143, 4.0000, 0.0007, 0.0190, 9.7000, 0.3714, -812.5900, 2188.4416, 15.5000, 28.0000, 0.0002, 0.5241, 127.4673, 0.8226, 0.1524, 40.0000, 0.0393, 9.6778, 1.7357, 6.4429, 5.7000, 31.5736, 10.2500, 15.8114, 20.9143, 78.4515, 12.0000, 0.0048, 0.6621
8, 5650, 4.3689, 4.0000, 0.0005, 0.0264, 8.9000, 0.3463, -746.9500, 1764.1050, 12.0000, 25.7500, 0.0001, 0.3925, 145.1849, 0.8048, 0.1569, 55.0000, 0.0546, 10.7655, 1.6764, 6.6861, 5.5000, 38.8774, 9.0500, 14.2337, 17.5492, 68.8777, 24.0000, 0.0118, 0.5421
9, 7430, 5.1392, 4.0000, 0.0007, 0.0398, 8.2000, 0.3671, -920.9800, 2462.2621, 18.0000, 31.6000, 0.0002, 0.5399, 102.3749, 0.7568, 0.1602, 30.0000, 0.0239, 9.6399, 1.4747, 6.7848, 5.7000, 50.0028, 8.7900, 14.1353, 17.7033, 97.6801, 6.0000, 0.0386, 0.6810
10, 8312, 4.4632, 4.0000, 0.0008, 0.0238, 7.7000, 0.4211, -923.6700, 2361.1608, 14.0000, 31.6667, 0.0002, 0.4667, 150.9533, 0.7992, 0.1637, 48.0000, 0.0324, 10.0855, 1.6000, 5.8684, 6.4000, 39.3333, 8.6100, 15.6400, 18.9825, 66.2456, 13.0000, 0.0133, 0.6205
11, 9365, 4.5674, 4.0000, 0.0008, 0.0307, 7.9000, 0.4157, -644.6500, 1899.9873, 8.0000, 22.2500, 0.0002, 0.4032, 148.5721, 0.7426, 0.1623, 40.0000, 0.0144, 10.4536, 1.6517, 6.2528, 3.1000, 44.5187, 8.1400, 12.5774, 16.0910, 67.3074, 13.0000, 0.0586, 0.5645
