Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.0000, 4.0000, 0.0009, 0.0000, 0.3000, 0.0000, -1077.5500, 2094.3324, 19.0000, 37.0000, 0.0009, 0.6579, 235.4571, 0.7500, 0.1520, 0.0000, 0.0539, 7.6780, 2.0000, 13.0000, 14.6000, 35.6050, 9.6300, 8.7900, 24.5297, 42.4706, 4.0000, 0.0490, 0.7632
2, 12, 4.0082, 4.0000, 0.0003, 0.0160, 8.3000, 0.3868, -710.8300, 2026.7793, 12.0000, 24.5000, 0.0001, 0.4784, 116.8781, 0.8057, 0.1618, 42.0000, 0.0304, 10.3319, 1.7654, 7.0823, 6.7000, 32.8149, 9.1200, 14.7191, 18.2898, 85.5592, 20.0000, 0.0152, 0.5961
3, 1449, 3.9658, 5.0000, 0.0005, 0.0249, 11.5000, 0.3419, -674.1900, 2184.9975, 12.5000, 23.4000, 0.0003, 0.5537, 132.5046, 0.8149, 0.1436, 16.0000, 0.0318, 9.5083, 2.0000, 7.0085, 5.7000, 13.8840, 10.5400, 17.1360, 20.9839, 75.4691, 13.0000, 0.0166, 0.6694
4, 2176, 3.7610, 4.0000, 0.0007, 0.0243, 8.4000, 0.4214, -769.7600, 2281.0069, 15.0000, 26.5000, 0.0002, 0.5031, 178.4034, 0.8077, 0.1591, 28.0000, 0.0210, 9.9269, 1.6855, 6.2516, 3.1000, 37.3413, 9.3100, 14.6343, 17.1409, 56.0527, 13.0000, 0.0088, 0.6319
5, 3084, 3.6867, 3.0000, 0.0015, 0.0292, 5.1000, 0.3855, -808.2400, 1436.1232, 12.5000, 27.6667, 0.0005, 0.4419, 208.2207, 0.7713, 0.1776, 15.0000, 0.0438, 9.4890, 1.5060, 5.9639, 7.8000, 51.3437, 8.5000, 12.9711, 16.8498, 48.0260, 1.0000, 0.0219, 0.6163
6, 3498, 4.2703, 4.0000, 0.0008, 0.0217, 9.1000, 0.3604, -641.6800, 1681.9751, 12.0000, 22.2000, 0.0004, 0.4957, 104.3478, 0.8043, 0.1553, 21.0000, 0.0326, 9.5147, 1.8018, 7.0631, 5.7000, 31.8696, 9.4100, 14.3293, 17.5286, 95.8333, 11.0000, 0.0186, 0.6609
7, 4145, 4.3261, 5.0000, 0.0010, 0.0223, 10.6000, 0.3551, -799.6500, 1948.5049, 12.0000, 27.6000, 0.0002, 0.4825, 147.6845, 0.8202, 0.1481, 28.0000, 0.0341, 9.8627, 1.7754, 7.4783, 6.7000, 28.6253, 9.4200, 16.1233, 20.0255, 67.7119, 11.0000, 0.0094, 0.6294
8, 4999, 3.8602, 3.0000, 0.0014, 0.0411, 6.2000, 0.3226, -446.8300, 1933.9091, 10.5000, 15.5000, 0.0004, 0.5258, 178.5524, 0.7446, 0.1710, 12.0000, 0.0476, 9.3112, 1.5591, 7.0753, 8.1000, 59.1993, 8.4700, 8.8528, 10.5011, 56.0060, 2.0000, 0.0433, 0.6701
9, 5464, 3.8690, 4.0000, 0.0013, 0.0247, 5.9000, 0.3690, -485.7200, 1867.2728, 7.0000, 16.8000, 0.0004, 0.5169, 143.9212, 0.7551, 0.1730, 14.0000, 0.0494, 9.2035, 1.6310, 6.7976, 5.7000, 51.8044, 8.0200, 10.2072, 13.3867, 69.4825, 3.0000, 0.0472, 0.6742
10, 5912, 4.1800, 4.0000, 0.0007, 0.0280, 9.3000, 0.3200, -724.2300, 2113.1810, 11.5000, 25.0000, 0.0002, 0.4968, 138.1894, 0.7967, 0.1542, 23.0000, 0.0397, 9.8563, 1.7400, 7.1733, 6.4000, 34.2560, 9.2600, 14.6920, 17.7333, 72.3645, 8.0000, 0.0210, 0.6387
