Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.5000, 4.0000, 0.0022, 0.0000, 23.8000, 0.0000, -1016.6000, 1481.3950, 17.5000, 35.0000, 0.0010, 0.5556, 324.0741, 0.8155, 0.1456, 0.0000, 0.0146, 7.8459, 1.5000, 16.0000, 13.0000, 77.9050, 10.2000, 2.8900, 17.4286, 30.8571, 3.0000, 0.0000, 0.6944
2, 22, 3.4444, 4.0000, 0.0010, 0.0266, 7.0000, 0.3968, -933.9000, 1624.3753, 15.0000, 32.0000, 0.0003, 0.4545, 154.9587, 0.8069, 0.1674, 26.0000, 0.0086, 9.9049, 1.4048, 7.1429, 8.8000, 56.0196, 9.0500, 13.2712, 16.8625, 64.5333, 9.0000, 0.0000, 0.6136
3, 702, 3.5469, 4.0000, 0.0009, 0.0262, 10.2000, 0.3828, -740.8300, 2145.1081, 15.0000, 25.6000, 0.0003, 0.5038, 118.7178, 0.8244, 0.1494, 25.0000, 0.0118, 9.6651, 1.5703, 7.8984, 6.7000, 48.0026, 9.5400, 12.9237, 17.4275, 84.2333, 14.0000, 0.0000, 0.6541
4, 1468, 3.7901, 4.0000, 0.0015, 0.0751, 14.3000, 0.1605, -457.4600, 1506.6683, 8.0000, 16.2000, 0.0009, 0.4048, 204.0816, 0.7458, 0.1308, 8.0000, 0.0484, 9.6665, 1.3580, 10.2716, 3.1000, 75.5031, 8.2000, 6.7527, 10.4306, 49.0000, 10.0000, 0.0484, 0.5833
5, 1884, 3.1071, 4.0000, 0.0051, 0.0733, 14.3000, 0.2143, -392.2100, 1399.5259, 7.0000, 14.0000, 0.0020, 0.5714, 229.5918, 0.8000, 0.1267, 2.0000, 0.0400, 7.1982, 1.3214, 10.0357, 3.1000, 80.8321, 9.4100, 5.4629, 9.8857, 43.5556, 6.0000, 0.0000, 0.7500
6, 2037, 3.6364, 4.0000, 0.0007, 0.0535, 10.6000, 0.2727, -959.2700, 2527.3159, 14.0000, 33.0000, 0.0003, 0.5758, 165.2893, 0.7921, 0.1465, 18.0000, 0.0238, 9.2428, 1.4242, 8.1515, 8.8000, 52.8491, 10.0600, 14.0861, 17.6444, 60.5000, 5.0000, 0.0079, 0.6869
7, 2545, 3.5969, 4.0000, 0.0009, 0.0338, 6.6000, 0.4186, -532.9900, 1711.4992, 7.0000, 18.4286, 0.0003, 0.4559, 147.0588, 0.7974, 0.1689, 32.0000, 0.0103, 9.9013, 1.3488, 6.5736, 6.2000, 74.0184, 7.6900, 7.5134, 10.1621, 68.0000, 7.0000, 0.0000, 0.6176
8, 3229, 3.9944, 4.0000, 0.0010, 0.0282, 9.7000, 0.3722, -744.9200, 2005.5557, 11.5000, 25.7143, 0.0002, 0.4652, 127.5415, 0.8154, 0.1525, 40.0000, 0.0104, 10.0008, 1.3944, 7.6278, 8.0000, 62.7650, 9.0500, 10.8930, 14.0635, 78.4058, 13.0000, 0.0038, 0.6310
9, 4294, 4.2448, 4.0000, 0.0006, 0.0439, 8.4000, 0.3077, -831.9100, 2233.2801, 11.5000, 28.6000, 0.0003, 0.4662, 136.0482, 0.7429, 0.1589, 24.0000, 0.0245, 10.0203, 1.2168, 8.3636, 8.2000, 74.8661, 8.0400, 9.9220, 13.1183, 73.5034, 8.0000, 0.0284, 0.6081
10, 5071, 3.8446, 4.0000, 0.0003, 0.0403, 9.7000, 0.3586, -809.2300, 2469.1868, 11.0000, 27.8889, 0.0001, 0.4487, 111.3215, 0.7978, 0.1525, 51.0000, 0.0122, 10.4953, 1.5060, 7.9363, 5.0000, 51.1222, 8.9200, 13.0572, 16.5739, 89.8299, 18.0000, 0.0094, 0.5741
