Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 1.5000, 4.0000, 0.0001, 0.0000, -0.9000, 0.5000, -43852.5000, 1863.9506, 11.5000, 1482.0000, 0.0000, 0.2372, 156.1219, 0.7871, 0.1608, 0.0000, 0.0313, 11.9333, 1.7500, 7.0000, 8.8000, 58.7084, 80.0500, 5.0894, 597.9842, 64.0525, 80.0000, 0.0072, 0.3588
2, 19, 3.8759, 4.0000, 0.0009, 0.0272, 6.6000, 0.3379, -869.9000, 1793.0808, 11.5000, 29.8000, 0.0002, 0.4416, 167.8192, 0.7891, 0.1717, 30.0000, 0.0227, 10.1607, 1.5172, 7.1724, 5.7000, 49.0414, 8.9100, 13.6234, 17.8260, 59.5879, 8.0000, 0.0114, 0.5909
3, 794, 4.1471, 5.0000, 0.0008, 0.0241, 10.5000, 0.3676, -653.6200, 2953.6554, 11.0000, 22.6667, 0.0003, 0.6761, 95.2192, 0.8289, 0.1470, 19.0000, 0.0096, 8.4403, 1.6471, 7.3971, 6.4000, 44.4872, 11.2100, 12.6853, 17.8902, 105.0208, 2.0000, 0.0000, 0.7887
4, 1211, 4.2072, 4.0000, 0.0010, 0.0425, 7.9000, 0.3514, -643.0400, 2207.5923, 9.0000, 22.2000, 0.0002, 0.5391, 142.1550, 0.7912, 0.1611, 24.0000, 0.0389, 9.4196, 1.4414, 7.2793, 8.8000, 62.3561, 8.5800, 10.0770, 12.8440, 70.3457, 6.0000, 0.0018, 0.6783
5, 1778, 3.8503, 4.0000, 0.0006, 0.0513, 10.3000, 0.2814, -971.6200, 2461.5113, 12.0000, 33.4000, 0.0002, 0.5029, 152.5256, 0.7949, 0.1492, 27.0000, 0.0280, 9.9912, 1.5210, 8.1796, 3.1000, 44.2609, 9.4500, 15.3833, 19.1085, 65.5628, 11.0000, 0.0047, 0.6257
6, 2638, 3.5494, 4.0000, 0.0004, 0.0432, 9.0000, 0.3648, -969.8700, 1822.2043, 11.0000, 33.2857, 0.0002, 0.3917, 175.0000, 0.7926, 0.1561, 38.0000, 0.0192, 10.8286, 1.5107, 7.9442, 3.1000, 45.2423, 9.1700, 15.2180, 19.3229, 57.1429, 15.0000, 0.0080, 0.5292
7, 3889, 3.9012, 4.0000, 0.0006, 0.0484, 9.1000, 0.2840, -943.5400, 2098.6335, 14.0000, 32.4000, 0.0002, 0.5122, 154.6698, 0.7950, 0.1553, 26.0000, 0.0472, 9.9164, 1.4753, 8.7716, 3.1000, 49.1379, 9.4800, 14.4546, 17.8983, 64.6538, 5.0000, 0.0012, 0.6341
8, 4696, 3.5907, 4.0000, 0.0007, 0.0382, 7.9000, 0.3316, -938.1100, 1578.8071, 19.0000, 32.1667, 0.0002, 0.4061, 151.5112, 0.7857, 0.1620, 33.0000, 0.0312, 10.5650, 1.3938, 8.2228, 6.4000, 56.2718, 9.1600, 13.4016, 18.6698, 66.0017, 15.0000, 0.0141, 0.5533
9, 5692, 3.4056, 3.0000, 0.0012, 0.0619, 8.5000, 0.2867, -690.6300, 1683.0517, 8.5000, 23.8333, 0.0004, 0.4236, 197.7238, 0.7802, 0.1579, 27.0000, 0.0418, 10.2177, 1.3427, 8.4266, 5.5000, 69.0554, 8.4400, 9.5484, 12.8900, 50.5756, 6.0000, 0.0000, 0.5764
10, 6340, 3.8024, 3.0000, 0.0007, 0.0617, 7.1000, 0.3054, -693.0100, 1889.7208, 10.5000, 23.8571, 0.0002, 0.4310, 161.8444, 0.7584, 0.1658, 34.0000, 0.0360, 10.3040, 1.3772, 7.8802, 3.1000, 66.1050, 7.8100, 9.9658, 12.6566, 61.7878, 3.0000, 0.0141, 0.5805
11, 7120, 3.5843, 4.0000, 0.0019, 0.0379, 8.4000, 0.3820, -512.1500, 1399.3984, 12.0000, 17.8000, 0.0005, 0.4348, 189.0359, 0.7874, 0.1579, 14.0000, 0.0505, 9.5429, 1.5169, 6.8539, 3.1000, 60.4422, 8.8100, 9.2509, 12.9627, 52.9000, 10.0000, 0.0168, 0.6196
