Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.3333, 4.0000, 0.0083, 0.0000, 2.6000, 0.3333, -670.2400, 992.9065, 11.0000, 23.0000, 0.0024, 0.6667, 138.8889, 0.8033, 0.1803, 0.0000, 0.0738, 6.6751, 1.3333, 6.0000, 3.1000, 90.9900, 9.3800, 1.3133, 9.2000, 72.0000, 0.0000, 0.0000, 0.8333
2, 17, 3.1667, 4.0000, 0.0021, 0.0291, 6.3000, 0.2949, -787.1800, 1510.5919, 13.0000, 27.0000, 0.0006, 0.5595, 99.2063, 0.7879, 0.1725, 10.0000, 0.0536, 8.8346, 1.3718, 7.4872, 3.1000, 64.3912, 9.3000, 10.7372, 14.2568, 100.8000, 2.0000, 0.0117, 0.7381
3, 431, 3.2381, 4.0000, 0.0032, 0.0299, 6.6000, 0.3333, -609.1100, 1215.3195, 8.5000, 21.0000, 0.0009, 0.5000, 114.7842, 0.7635, 0.1677, 11.0000, 0.0210, 8.6765, 1.4444, 7.1746, 7.8000, 63.3200, 8.0300, 9.6444, 10.9397, 87.1200, 1.0000, 0.0389, 0.7121
4, 767, 3.3019, 5.0000, 0.0012, 0.0182, 10.3000, 0.3208, -610.5100, 2393.8987, 11.5000, 21.2000, 0.0003, 0.5766, 112.0039, 0.8328, 0.1489, 19.0000, 0.0243, 9.1741, 1.7642, 7.5943, 3.1000, 36.0698, 9.8100, 13.4950, 15.2725, 89.2826, 8.0000, 0.0000, 0.7207
5, 1427, 3.7455, 4.0000, 0.0014, 0.0227, 7.0000, 0.4000, -394.0200, 2747.8856, 5.5000, 13.7500, 0.0003, 0.6949, 91.9276, 0.7702, 0.1650, 11.0000, 0.0162, 8.1270, 1.6000, 7.6182, 3.1000, 57.5188, 8.3300, 8.6525, 12.0455, 108.7812, 1.0000, 0.0421, 0.8136
6, 1738, 2.8627, 4.0000, 0.0010, 0.0411, 9.0000, 0.3235, -588.4300, 2065.8212, 8.0000, 20.4000, 0.0005, 0.5333, 145.1247, 0.7888, 0.1551, 10.0000, 0.0393, 9.4039, 1.5882, 7.5980, 5.7000, 51.7643, 9.6100, 11.1072, 13.6502, 68.9062, 4.0000, 0.0150, 0.6667
7, 2275, 3.0521, 4.0000, 0.0016, 0.0370, 7.4000, 0.3229, -460.1300, 1369.3045, 6.0000, 16.0000, 0.0005, 0.4314, 155.7093, 0.7875, 0.1637, 16.0000, 0.0370, 9.6590, 1.5000, 7.5729, 5.5000, 63.6950, 7.9900, 8.3500, 11.8167, 64.2222, 1.0000, 0.0117, 0.6176
8, 2790, 3.5618, 4.0000, 0.0011, 0.0214, 8.5000, 0.4045, -643.8400, 1915.1515, 11.5000, 22.2500, 0.0003, 0.5591, 115.6203, 0.8207, 0.1579, 17.0000, 0.0351, 9.0692, 1.5955, 7.4270, 3.1000, 49.2715, 9.4900, 11.9145, 14.7427, 86.4900, 5.0000, 0.0000, 0.7097
9, 3305, 4.0541, 5.0000, 0.0029, 0.0210, 12.0000, 0.3784, -528.4300, 3069.2802, 11.0000, 18.5000, 0.0006, 0.7949, 52.5970, 0.8403, 0.1387, 10.0000, 0.0126, 7.2978, 2.0000, 7.7568, 10.1000, 18.8575, 10.6300, 15.2250, 19.2919, 190.1250, 5.0000, 0.0000, 0.8974
10, 3545, 3.3824, 4.0000, 0.0008, 0.0217, 6.2000, 0.5000, -491.2700, 2109.7539, 7.5000, 17.0000, 0.0005, 0.5556, 154.3210, 0.8076, 0.1707, 12.0000, 0.0190, 8.8653, 1.4412, 6.2059, 8.1000, 67.6565, 7.9900, 8.0459, 10.3294, 64.8000, 2.0000, 0.0000, 0.6944
11, 3916, 3.5234, 4.0000, 0.0010, 0.0293, 7.2000, 0.4206, -620.3000, 2006.5677, 8.5000, 21.4000, 0.0003, 0.5357, 113.2015, 0.8052, 0.1655, 19.0000, 0.0224, 9.3489, 1.4860, 6.1682, 5.7000, 59.4000, 8.2200, 10.2906, 13.4198, 88.3380, 1.0000, 0.0000, 0.6875
12, 4498, 3.5481, 4.0000, 0.0008, 0.0245, 8.6000, 0.3704, -651.0600, 2182.8473, 11.0000, 22.5000, 0.0003, 0.5106, 114.6824, 0.8178, 0.1576, 21.0000, 0.0168, 9.6739, 1.6889, 7.1481, 5.5000, 41.1175, 9.6800, 13.1139, 16.1111, 87.1974, 10.0000, 0.0000, 0.6596
13, 5274, 3.5271, 4.0000, 0.0006, 0.0219, 8.6000, 0.3566, -939.7000, 2225.2825, 15.0000, 32.2500, 0.0002, 0.5909, 111.3407, 0.8189, 0.1578, 26.0000, 0.0192, 9.3857, 1.6434, 7.2946, 3.1000, 35.0687, 10.0200, 16.3797, 20.0318, 89.8144, 10.0000, 0.0000, 0.7045
14, 6005, 3.3020, 4.0000, 0.0004, 0.0401, 9.1000, 0.3490, -1087.0500, 2120.7201, 14.5000, 37.2500, 0.0002, 0.4737, 126.3850, 0.8049, 0.1550, 28.0000, 0.0310, 10.0130, 1.5772, 7.3960, 3.1000, 35.5967, 9.2200, 17.5482, 21.0745, 79.1233, 8.0000, 0.0000, 0.6118
15, 6781, 3.3301, 4.0000, 0.0015, 0.0284, 10.3000, 0.3301, -745.2000, 1529.4606, 13.0000, 25.7500, 0.0004, 0.4857, 119.7279, 0.8227, 0.1488, 20.0000, 0.0117, 9.4039, 1.6602, 7.3883, 3.1000, 40.2463, 10.0300, 14.0428, 17.6786, 83.5227, 7.0000, 0.0000, 0.6667
16, 7381, 3.1684, 4.0000, 0.0007, 0.0488, 8.9000, 0.2842, -921.9400, 1919.1338, 12.5000, 31.6667, 0.0004, 0.5521, 221.3542, 0.7962, 0.1550, 20.0000, 0.0255, 9.3761, 1.4526, 8.2421, 3.1000, 51.8007, 8.8300, 13.9011, 17.2982, 45.1765, 1.0000, 0.0000, 0.6562
17, 7854, 3.7468, 4.0000, 0.0008, 0.0167, 9.2000, 0.4051, -569.0000, 2050.2794, 9.0000, 19.7500, 0.0003, 0.6506, 89.9985, 0.8292, 0.1542, 22.0000, 0.0208, 8.6794, 1.7089, 6.9873, 7.2000, 42.2191, 10.7000, 12.2771, 14.4823, 111.1129, 4.0000, 0.0000, 0.7711
18, 8336, 3.2292, 3.0000, 0.0026, 0.0415, 5.0000, 0.3229, -557.8500, 1286.3163, 7.0000, 19.2000, 0.0008, 0.4257, 109.7932, 0.7380, 0.1790, 9.0000, 0.0568, 9.4407, 1.4271, 7.8958, 6.7000, 66.6158, 7.4000, 8.7376, 11.4300, 91.0804, 0.0000, 0.0415, 0.6535
19, 8796, 3.4844, 4.0000, 0.0004, 0.0349, 8.6000, 0.3906, -616.6200, 2048.6103, 8.5000, 21.3333, 0.0001, 0.4776, 153.9566, 0.8011, 0.1583, 44.0000, 0.0151, 10.2544, 1.5156, 7.0781, 3.1000, 56.9598, 8.7000, 10.6144, 14.1583, 64.9534, 11.0000, 0.0057, 0.5970
