Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.0000, 3.0000, 0.0114, 0.0000, 2.6000, 0.2500, -611.4500, 811.8727, 10.5000, 21.0000, 0.0037, 0.5000, 289.2562, 0.7429, 0.1905, 0.0000, 0.0857, 6.8118, 1.2500, 6.7500, 8.8000, 97.0250, 7.5500, 0.7200, 14.1143, 34.5714, 1.0000, 0.0381, 0.7273
2, 23, 3.9383, 4.0000, 0.0011, 0.0276, 7.0000, 0.3457, -616.2500, 2295.3698, 10.5000, 21.2500, 0.0005, 0.5227, 139.4628, 0.7812, 0.1707, 12.0000, 0.0416, 9.1523, 1.5432, 8.0617, 7.2000, 55.7257, 8.6400, 10.5174, 13.2059, 71.7037, 4.0000, 0.0219, 0.6818
3, 460, 3.9695, 4.0000, 0.0004, 0.0274, 5.5000, 0.4085, -682.3900, 3116.5850, 13.5000, 23.4286, 0.0001, 0.5673, 109.4354, 0.7938, 0.1764, 36.0000, 0.0250, 9.7117, 1.4207, 6.9634, 3.1000, 62.8611, 8.0300, 10.3118, 15.4690, 91.3781, 5.0000, 0.0024, 0.6725
4, 1302, 3.7784, 4.0000, 0.0004, 0.0336, 7.1000, 0.3593, -693.1700, 2047.1975, 8.0000, 23.8571, 0.0002, 0.4943, 110.9790, 0.7894, 0.1667, 25.0000, 0.0405, 9.9956, 1.4731, 7.5210, 5.3000, 57.9996, 8.5400, 11.0963, 14.5728, 90.1071, 4.0000, 0.0104, 0.6264
5, 2169, 4.0134, 4.0000, 0.0006, 0.0380, 6.9000, 0.4497, -869.2800, 2183.5402, 11.0000, 29.8000, 0.0002, 0.5065, 122.2803, 0.7840, 0.1675, 34.0000, 0.0262, 9.7887, 1.4497, 6.7718, 6.4000, 53.9464, 7.7800, 13.1380, 15.4099, 81.7793, 7.0000, 0.0105, 0.6494
6, 2936, 4.2273, 4.0000, 0.0025, 0.0328, 7.7000, 0.3636, -515.4800, 2221.7817, 8.0000, 18.0000, 0.0006, 0.7368, 124.6537, 0.7703, 0.1531, 3.0000, 0.0335, 7.4197, 1.5000, 7.5455, 7.2000, 68.7700, 10.7600, 6.4000, 16.0889, 80.2222, 3.0000, 0.0383, 0.8421
7, 3061, 4.0090, 3.0000, 0.0004, 0.0379, 5.3000, 0.4036, -858.5200, 2151.7190, 11.0000, 29.3750, 0.0001, 0.4403, 106.6911, 0.7716, 0.1787, 64.0000, 0.0340, 10.4336, 1.4439, 6.9193, 5.0000, 56.3840, 8.0800, 12.3198, 16.6862, 93.7286, 9.0000, 0.0122, 0.5802
8, 4147, 3.8538, 3.0000, 0.0005, 0.0456, 5.5000, 0.3860, -832.4700, 2497.3794, 11.0000, 28.5000, 0.0001, 0.4943, 157.2202, 0.7731, 0.1762, 39.0000, 0.0177, 10.0693, 1.3099, 6.8713, 5.5000, 67.0864, 7.9500, 10.9823, 15.1427, 63.6050, 7.0000, 0.0051, 0.6149
9, 4939, 4.2358, 3.0000, 0.0005, 0.0496, 5.2000, 0.3740, -393.7600, 2076.8375, 4.5000, 13.6667, 0.0002, 0.5954, 153.8372, 0.7726, 0.1778, 36.0000, 0.0530, 9.4317, 1.3089, 6.8374, 3.1000, 82.2267, 7.2100, 5.1855, 6.7675, 65.0038, 0.0000, 0.0000, 0.6947
10, 5527, 4.2347, 4.0000, 0.0013, 0.0384, 7.1000, 0.2959, -567.1000, 2078.5186, 10.5000, 19.6000, 0.0004, 0.5347, 205.8622, 0.7697, 0.1657, 11.0000, 0.0768, 9.3327, 1.4490, 7.1020, 3.1000, 64.3573, 8.2000, 9.1520, 11.5135, 48.5762, 2.0000, 0.0222, 0.6733
11, 6025, 4.3597, 4.0000, 0.0009, 0.0324, 6.4000, 0.3741, -575.5700, 2659.1332, 8.5000, 19.8571, 0.0002, 0.5586, 113.1986, 0.7746, 0.1704, 25.0000, 0.0239, 9.4887, 1.4676, 6.6259, 3.1000, 62.5188, 7.8900, 9.4723, 12.2594, 88.3403, 8.0000, 0.0169, 0.6966
12, 6738, 4.1789, 4.0000, 0.0005, 0.0343, 6.5000, 0.3991, -633.0000, 2384.5621, 8.0000, 21.8000, 0.0001, 0.4192, 147.9758, 0.7900, 0.1705, 58.0000, 0.0290, 10.5763, 1.3761, 7.1422, 4.9000, 68.2860, 7.8200, 9.1505, 12.7567, 67.5786, 8.0000, 0.0035, 0.5590
13, 7879, 4.1290, 4.0000, 0.0014, 0.0259, 7.8000, 0.3871, -444.8900, 1875.9702, 6.5000, 15.5000, 0.0004, 0.6818, 91.8274, 0.7845, 0.1609, 19.0000, 0.0259, 8.3014, 1.4516, 7.1613, 3.1000, 68.2960, 8.2300, 7.5840, 11.3613, 108.9000, 3.0000, 0.0172, 0.8030
14, 8230, 3.4681, 4.0000, 0.0024, 0.0492, 8.5000, 0.3191, -1376.3600, 1636.3127, 22.5000, 47.0000, 0.0007, 0.6170, 144.8619, 0.7582, 0.1557, 16.0000, 0.0205, 7.9941, 1.4681, 7.5532, 11.2000, 34.9300, 10.3400, 20.0634, 24.7574, 69.0312, 3.0000, 0.0369, 0.7660
15, 8477, 4.2000, 4.0000, 0.0008, 0.0312, 7.3000, 0.3471, -993.0400, 1902.1476, 18.0000, 34.0000, 0.0002, 0.4743, 120.1633, 0.7860, 0.1650, 31.0000, 0.0290, 10.0212, 1.5412, 7.5294, 3.1000, 41.9415, 9.2900, 15.8559, 19.7176, 83.2201, 5.0000, 0.0134, 0.6229
16, 9377, 4.2282, 4.0000, 0.0007, 0.0296, 6.9000, 0.3289, -722.2600, 2607.3194, 11.0000, 24.8333, 0.0002, 0.5519, 133.2434, 0.7925, 0.1675, 20.0000, 0.0296, 9.6038, 1.5101, 6.7248, 3.1000, 53.8775, 8.4600, 11.9138, 15.0340, 75.0506, 6.0000, 0.0103, 0.6818
17, 10156, 4.3053, 4.0000, 0.0004, 0.0275, 8.7000, 0.3893, -1285.9800, 2434.4362, 19.0000, 44.0000, 0.0002, 0.4944, 98.7654, 0.8155, 0.1551, 32.0000, 0.0157, 9.9345, 1.5344, 7.1985, 3.1000, 43.7876, 10.4700, 15.2878, 26.2364, 101.2500, 14.0000, 0.0000, 0.6389
18, 10885, 5.0667, 5.0000, 0.0034, 0.0211, 13.4000, 0.2667, -1727.4000, 1461.1176, 33.0000, 59.0000, 0.0009, 0.5500, 150.0000, 0.8283, 0.1499, 5.0000, 0.0136, 8.4617, 1.8000, 7.1333, 8.8000, 39.3300, 12.3500, 11.5000, 35.8034, 66.6667, 7.0000, 0.0000, 0.7333
