Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.0000, 4.0000, 0.0001, 0.0000, 21.5000, 0.0000, -81828.8000, 2071.5098, 13.5000, 2765.0000, 0.0000, 0.2243, 117.2556, 0.7898, 0.1589, 0.0000, 0.0211, 11.5833, 1.0000, 16.0000, 3.1000, 122.2158, 143.7100, -3.7826, 1109.9113, 85.2838, 174.0000, 0.0087, 0.3306
2, 20, 3.7766, 4.0000, 0.0016, 0.0286, 6.7000, 0.3617, -934.0700, 1633.5562, 14.5000, 32.0000, 0.0004, 0.5612, 81.2162, 0.7898, 0.1670, 27.0000, 0.0118, 9.0000, 1.3511, 7.2872, 3.1000, 60.7317, 8.6100, 12.5726, 16.1333, 123.1282, 1.0000, 0.0157, 0.7347
3, 511, 4.0533, 4.0000, 0.0010, 0.0226, 9.2000, 0.3867, -539.2800, 2086.7859, 10.5000, 18.7500, 0.0003, 0.6582, 83.3200, 0.8239, 0.1535, 14.0000, 0.0203, 8.5720, 1.6400, 7.6933, 6.0000, 49.0598, 10.3600, 11.0745, 14.4333, 120.0192, 8.0000, 0.0000, 0.7848
4, 956, 4.2411, 4.0000, 0.0006, 0.0327, 6.0000, 0.3320, -669.1000, 2019.6872, 8.0000, 23.0000, 0.0001, 0.4221, 98.8882, 0.7735, 0.1735, 47.0000, 0.0117, 10.4123, 1.3043, 7.2964, 5.6000, 73.1422, 7.8400, 8.7713, 11.0972, 101.1243, 8.0000, 0.0148, 0.5856
5, 2243, 3.8413, 3.0000, 0.0012, 0.0471, 5.3000, 0.3889, -734.9600, 1773.3034, 10.5000, 25.2000, 0.0004, 0.4470, 127.4105, 0.7677, 0.1768, 21.0000, 0.0168, 9.8571, 1.3492, 7.4127, 6.7000, 67.1141, 7.7600, 10.1586, 13.5721, 78.4865, 2.0000, 0.0084, 0.6212
6, 2839, 3.6852, 4.0000, 0.0003, 0.0586, 8.3000, 0.3056, -566.7300, 1994.0549, 12.0000, 19.6364, 0.0002, 0.4126, 135.1324, 0.7574, 0.1599, 30.0000, 0.0344, 10.6252, 1.2963, 8.5556, 5.0000, 77.2374, 8.0800, 7.3645, 10.8175, 74.0015, 10.0000, 0.0242, 0.5516
7, 3917, 3.3039, 4.0000, 0.0010, 0.0710, 12.6000, 0.2647, -1489.7300, 1523.5205, 22.5000, 51.0000, 0.0007, 0.4078, 224.3378, 0.7908, 0.1382, 19.0000, 0.0345, 9.9589, 1.2549, 9.4216, 10.1000, 48.9053, 10.6100, 19.1078, 22.3608, 44.5756, 9.0000, 0.0000, 0.5728
8, 4440, 3.6386, 4.0000, 0.0013, 0.0482, 9.1000, 0.3614, -369.9000, 1691.5723, 4.5000, 13.0000, 0.0004, 0.4948, 163.6731, 0.7839, 0.1589, 10.0000, 0.0339, 9.4239, 1.2651, 8.2892, 3.1000, 87.7759, 8.1900, 3.9620, 6.9582, 61.0974, 4.0000, 0.0085, 0.6495
9, 4878, 3.5085, 4.0000, 0.0014, 0.0592, 12.5000, 0.2712, -499.1100, 1815.2661, 6.0000, 17.5000, 0.0005, 0.5205, 191.4055, 0.7946, 0.1432, 11.0000, 0.0216, 8.9962, 1.1695, 9.6271, 6.0000, 92.9248, 9.2600, 3.9625, 8.7143, 52.2451, 3.0000, 0.0000, 0.6712
10, 5201, 3.2727, 4.0000, 0.0019, 0.0656, 9.5000, 0.3182, -504.7700, 1455.1345, 7.0000, 17.6000, 0.0007, 0.3548, 194.2421, 0.7557, 0.1516, 11.0000, 0.0339, 9.9461, 1.2273, 8.9318, 5.7000, 85.1437, 7.9100, 5.7558, 10.2218, 51.4821, 7.0000, 0.0271, 0.5591
11, 5645, 3.2222, 4.0000, 0.0000, 0.0549, 9.6000, 0.2778, -1137.7900, 3297.2055, 20.0000, 39.0000, 0.0001, 0.9250, 37.5000, 0.7812, 0.1518, 5.0000, 0.0446, 7.1937, 1.2222, 9.0000, 3.1000, 85.1650, 11.4900, 5.8522, 20.7282, 266.6667, 3.0000, 0.0357, 0.9500
12, 5738, 3.5000, 4.0000, 0.0010, 0.0661, 11.5000, 0.2340, -1343.9500, 1628.1360, 20.5000, 46.0000, 0.0003, 0.4113, 176.0475, 0.7693, 0.1490, 17.0000, 0.0430, 10.2165, 1.3936, 9.4894, 6.4000, 57.1317, 10.0600, 13.0747, 22.7478, 56.8029, 11.0000, 0.0172, 0.5745
13, 6224, 3.2989, 4.0000, 0.0008, 0.0688, 11.0000, 0.2989, -706.6000, 1782.2974, 15.0000, 24.5000, 0.0003, 0.3618, 260.5609, 0.7680, 0.1443, 13.0000, 0.0410, 10.7472, 1.4598, 9.5287, 6.4000, 68.6209, 8.5900, 7.2903, 13.3374, 38.3787, 10.0000, 0.0057, 0.5132
14, 6662, 4.1765, 4.0000, 0.0017, 0.0260, 8.2000, 0.3824, -656.5200, 1590.4298, 11.5000, 22.6667, 0.0005, 0.5634, 134.8939, 0.8151, 0.1589, 4.0000, 0.0495, 8.7374, 1.3235, 7.5147, 3.1000, 71.8577, 8.7600, 8.8676, 10.8314, 74.1324, 4.0000, 0.0000, 0.7183
15, 7048, 3.8763, 4.0000, 0.0016, 0.0284, 6.0000, 0.4021, -1423.8800, 1420.5681, 23.5000, 48.5000, 0.0004, 0.4848, 185.6953, 0.7992, 0.1724, 21.0000, 0.0142, 9.4608, 1.4433, 6.6598, 7.2000, 35.5044, 10.0300, 20.3559, 24.3485, 53.8516, 4.0000, 0.0000, 0.6465
16, 7543, 4.7143, 4.0000, 0.0021, 0.0432, 12.1000, 0.2143, -809.4200, 3287.3705, 15.0000, 28.0000, 0.0004, 0.7414, 53.5077, 0.8179, 0.1389, 12.0000, 0.0123, 7.9392, 1.3929, 9.4821, 7.2000, 60.5793, 10.2000, 11.7657, 15.4857, 186.8889, 7.0000, 0.0000, 0.8621
17, 7869, 4.3396, 4.0000, 0.0012, 0.0313, 10.3000, 0.3774, -767.3300, 2495.6121, 13.0000, 26.5000, 0.0004, 0.7273, 79.3388, 0.8213, 0.1473, 11.0000, 0.0157, 7.9586, 1.4151, 8.2075, 3.1000, 60.2205, 9.2600, 11.4431, 15.1283, 126.0417, 2.0000, 0.0000, 0.8364
