Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 4.0000, 4.0000, 0.0045, 0.0000, 5.0000, 0.0000, -1377.6000, 1386.0531, 22.5000, 47.0000, 0.0013, 0.5833, 121.5278, 0.7786, 0.1679, 0.0000, 0.0763, 8.0065, 1.7500, 10.5000, 8.8000, 54.7250, 10.5700, 6.6200, 23.0553, 82.2857, 1.0000, 0.0229, 0.7708
2, 25, 4.1625, 4.0000, 0.0024, 0.0245, 7.2000, 0.3750, -815.6700, 1485.6268, 14.5000, 28.0000, 0.0007, 0.4598, 129.4755, 0.7827, 0.1688, 13.0000, 0.0570, 9.2190, 1.5500, 6.9875, 6.4000, 48.6383, 9.5600, 13.1000, 16.4381, 77.2347, 4.0000, 0.0253, 0.6667
3, 477, 4.2596, 5.0000, 0.0009, 0.0166, 11.0000, 0.3750, -1008.3800, 2260.2702, 19.5000, 34.6667, 0.0003, 0.5888, 185.1690, 0.8373, 0.1461, 16.0000, 0.0256, 9.1945, 1.6923, 7.3654, 7.8000, 28.4791, 11.4100, 17.8992, 22.7128, 54.0047, 10.0000, 0.0000, 0.7103
4, 1144, 4.2090, 4.0000, 0.0005, 0.0207, 7.5000, 0.4328, -647.5000, 3854.3016, 11.0000, 22.3333, 0.0003, 0.7183, 111.0891, 0.7907, 0.1628, 11.0000, 0.0284, 8.3857, 1.4627, 7.1493, 11.2000, 60.4234, 9.8600, 10.3797, 10.7244, 90.0179, 2.0000, 0.0258, 0.8028
5, 1534, 4.7639, 4.0000, 0.0007, 0.0188, 9.2000, 0.3611, -836.9300, 2816.2275, 14.0000, 28.8000, 0.0002, 0.5705, 125.2196, 0.8120, 0.1551, 22.0000, 0.0447, 9.4976, 1.6181, 6.9167, 5.7000, 40.7155, 9.6200, 14.7351, 18.4644, 79.8597, 8.0000, 0.0141, 0.6980
6, 2388, 4.6271, 5.0000, 0.0009, 0.0258, 10.4000, 0.3672, -1030.7600, 1709.6979, 19.5000, 35.4000, 0.0002, 0.4505, 92.9839, 0.8149, 0.1492, 36.0000, 0.0203, 10.0178, 1.6780, 7.5198, 7.6000, 28.9481, 10.3400, 18.0160, 21.6176, 107.5455, 18.0000, 0.0083, 0.6264
7, 3477, 4.4133, 4.0000, 0.0015, 0.0156, 8.3000, 0.3733, -725.4300, 2197.9939, 13.0000, 25.0000, 0.0004, 0.5897, 105.1940, 0.8259, 0.1585, 10.0000, 0.0246, 8.7316, 1.4933, 6.8400, 7.8000, 55.1240, 9.5300, 11.7813, 14.8000, 95.0625, 3.0000, 0.0000, 0.7436
8, 3928, 5.8261, 5.0000, 0.0041, 0.0294, 9.5000, 0.2174, -324.1600, 2299.3624, 4.0000, 11.5000, 0.0007, 0.8261, 75.6144, 0.8015, 0.1471, 5.0000, 0.0147, 6.4065, 1.4348, 8.5217, 3.1000, 73.7799, 9.0100, 5.8254, 6.3391, 132.2500, 0.0000, 0.0221, 0.9130
9, 4067, 5.2609, 4.0000, 0.0009, 0.0181, 9.0000, 0.2826, -665.4700, 2469.5922, 12.5000, 23.0000, 0.0003, 0.6250, 80.2951, 0.8264, 0.1555, 15.0000, 0.0127, 8.8655, 1.6522, 7.5761, 3.1000, 43.7161, 9.5500, 12.8757, 15.7217, 124.5405, 7.0000, 0.0000, 0.7604
10, 4623, 4.7716, 3.0000, 0.0007, 0.0338, 5.0000, 0.3642, -948.6400, 1940.8238, 13.0000, 32.4000, 0.0002, 0.4611, 100.3980, 0.7597, 0.1802, 40.0000, 0.0375, 9.9598, 1.3272, 7.6049, 6.7000, 61.6712, 8.4600, 12.7065, 14.9353, 99.6036, 2.0000, 0.0263, 0.6287
