Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 1.5000, 4.0000, 0.0000, 0.0000, 5.0000, 0.0000, -152603.6000, 1991.9532, 11.0000, 5156.0000, 0.0000, 0.1721, 117.9689, 0.7973, 0.1644, 0.0000, 0.0247, 11.4985, 1.0000, 11.0000, 11.2000, 122.2257, 261.8000, -3.7864, 2067.5688, 84.7681, 296.0000, 0.0129, 0.2794
2, 13, 3.8009, 4.0000, 0.0005, 0.0331, 6.7000, 0.3407, -737.2400, 1868.3336, 11.0000, 25.3333, 0.0002, 0.3787, 130.7379, 0.7978, 0.1695, 34.0000, 0.0185, 10.8354, 1.2743, 7.6416, 3.1000, 73.5384, 7.7200, 9.2405, 12.5895, 76.4889, 10.0000, 0.0000, 0.5277
3, 1194, 4.0264, 4.0000, 0.0004, 0.0190, 6.7000, 0.3921, -659.4500, 2106.1571, 14.5000, 22.7000, 0.0001, 0.4852, 125.3360, 0.8106, 0.1696, 45.0000, 0.0119, 10.2078, 1.4670, 6.6960, 3.1000, 59.6897, 8.4300, 10.5731, 12.9567, 79.7855, 9.0000, 0.0000, 0.6118
4, 2458, 3.7857, 4.0000, 0.0008, 0.0279, 9.2000, 0.3701, -1123.9800, 1867.8699, 14.5000, 38.5000, 0.0002, 0.4650, 151.7303, 0.8137, 0.1548, 29.0000, 0.0198, 9.9941, 1.5130, 6.6364, 7.2000, 39.7588, 9.0700, 17.2782, 21.3740, 65.9064, 12.0000, 0.0023, 0.6178
5, 3319, 4.3646, 4.0000, 0.0016, 0.0193, 5.8000, 0.3958, -935.7800, 1852.5884, 16.5000, 32.0000, 0.0004, 0.5545, 76.4631, 0.7505, 0.1741, 24.0000, 0.0097, 9.0366, 1.3021, 7.0729, 6.4000, 64.1988, 8.1900, 12.2546, 15.7167, 130.7821, 4.0000, 0.0561, 0.7327
6, 3838, 4.5467, 4.0000, 0.0007, 0.0122, 5.9000, 0.4000, -1098.4100, 3022.2417, 19.5000, 37.5000, 0.0003, 0.6494, 128.1835, 0.7883, 0.1727, 10.0000, 0.0268, 8.6758, 1.5200, 7.0400, 3.1000, 40.1805, 10.0100, 16.9710, 19.8000, 78.0132, 3.0000, 0.0268, 0.7532
7, 4251, 3.7811, 4.0000, 0.0004, 0.0270, 8.1000, 0.3881, -835.7600, 1768.9534, 11.0000, 28.7143, 0.0001, 0.3092, 151.1120, 0.7985, 0.1617, 76.0000, 0.0215, 11.5173, 1.4502, 6.7363, 5.3000, 54.9990, 7.8400, 12.7215, 16.3613, 66.1761, 27.0000, 0.0123, 0.4589
8, 6442, 4.2045, 4.0000, 0.0013, 0.0247, 10.8000, 0.3295, -850.6000, 1734.9680, 15.0000, 29.3333, 0.0003, 0.5934, 115.9280, 0.8065, 0.1461, 16.0000, 0.0304, 8.9231, 1.6705, 7.5455, 3.1000, 35.7412, 10.1200, 15.5614, 19.9152, 86.2604, 7.0000, 0.0228, 0.7363
9, 6971, 4.4242, 5.0000, 0.0026, 0.0143, 9.9000, 0.4394, -960.3400, 1828.2130, 19.0000, 33.0000, 0.0007, 0.5735, 173.0104, 0.8329, 0.1504, 13.0000, 0.0072, 8.6104, 1.6212, 7.1212, 10.1000, 36.1855, 9.9200, 16.4103, 21.0788, 57.8000, 6.0000, 0.0000, 0.7353
10, 7392, 4.7533, 4.0000, 0.0004, 0.0267, 9.3000, 0.3533, -618.4900, 3034.2180, 12.0000, 21.4286, 0.0001, 0.6242, 87.6303, 0.8134, 0.1541, 27.0000, 0.0220, 9.3518, 1.5467, 7.7267, 6.2000, 54.2370, 8.4200, 11.0178, 14.4381, 114.1157, 11.0000, 0.0046, 0.7325
