Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 4.0000, 4.0000, 0.0000, 0.0000, 2.6000, 0.5000, -311643.7700, 1982.1082, 14.0000, 10529.0000, 0.0000, 0.1311, 142.4734, 0.8010, 0.1612, 0.0000, 0.0377, 11.2772, 1.5000, 8.0000, 8.8000, 79.9309, 528.1100, 2.1116, 4217.7462, 70.1886, 505.0000, 0.0149, 0.2273
2, 12, 4.2222, 4.0000, 0.0023, 0.0182, 5.6000, 0.4028, -718.9200, 1537.1661, 12.0000, 24.6667, 0.0008, 0.4416, 151.7963, 0.7753, 0.1768, 5.0000, 0.0732, 9.1742, 1.5556, 6.3194, 3.1000, 50.8750, 8.3500, 12.1256, 14.1910, 65.8778, 2.0000, 0.0303, 0.6494
3, 398, 4.7606, 5.0000, 0.0006, 0.0142, 11.2000, 0.3732, -822.5900, 2279.6804, 14.0000, 28.4000, 0.0002, 0.5274, 153.8750, 0.8383, 0.1454, 36.0000, 0.0295, 9.7480, 1.7535, 7.1408, 5.7000, 29.6611, 10.2400, 16.1775, 20.0924, 64.9878, 9.0000, 0.0000, 0.6507
4, 1315, 4.9213, 5.0000, 0.0007, 0.0149, 9.9000, 0.3386, -520.5300, 2841.9231, 8.0000, 18.1429, 0.0002, 0.5149, 153.7091, 0.8166, 0.1512, 15.0000, 0.0533, 9.7427, 1.8189, 7.5591, 7.4000, 34.5413, 9.9600, 12.9487, 15.7611, 65.0580, 15.0000, 0.0173, 0.6418
5, 2124, 4.9912, 5.0000, 0.0005, 0.0186, 10.1000, 0.3772, -826.9000, 1894.4794, 14.0000, 28.5000, 0.0002, 0.5424, 172.3643, 0.8197, 0.1502, 24.0000, 0.0329, 9.5350, 1.7807, 7.1579, 3.1000, 27.2601, 9.8700, 16.5373, 19.8211, 58.0167, 6.0000, 0.0114, 0.6610
6, 2825, 4.8450, 4.0000, 0.0009, 0.0219, 8.2000, 0.3721, -940.1700, 2286.9705, 14.5000, 32.2500, 0.0003, 0.4962, 182.0340, 0.7814, 0.1598, 11.0000, 0.0478, 9.7534, 1.5814, 6.6434, 7.2000, 40.3152, 9.1500, 15.6480, 19.1016, 54.9348, 9.0000, 0.0355, 0.6391
7, 3559, 4.9886, 5.0000, 0.0014, 0.0237, 12.9000, 0.3636, -631.0000, 1679.0013, 13.5000, 22.0000, 0.0005, 0.5000, 120.5104, 0.8322, 0.1373, 13.0000, 0.0271, 9.2387, 1.8068, 7.7273, 6.0000, 31.6482, 10.7300, 14.3105, 18.8000, 82.9804, 13.0000, 0.0068, 0.6739
8, 4151, 4.9459, 4.0000, 0.0007, 0.0194, 9.3000, 0.3964, -805.6300, 1911.5152, 15.0000, 27.7500, 0.0003, 0.5130, 166.3516, 0.7952, 0.1540, 14.0000, 0.0299, 9.5637, 1.6847, 6.9459, 7.2000, 36.1444, 10.6400, 15.1118, 18.3072, 60.1136, 10.0000, 0.0314, 0.6522
9, 4822, 4.7611, 4.0000, 0.0003, 0.0206, 8.9000, 0.3496, -771.7800, 2536.0459, 14.5000, 26.5882, 0.0001, 0.3868, 179.0671, 0.8046, 0.1572, 72.0000, 0.0480, 11.0679, 1.6460, 7.2633, 4.5000, 40.5948, 9.4100, 14.2024, 16.4760, 55.8450, 21.0000, 0.0173, 0.5021
10, 7490, 5.1509, 4.0000, 0.0007, 0.0142, 8.8000, 0.3396, -769.2300, 2215.1336, 13.5000, 26.5000, 0.0002, 0.5872, 114.4685, 0.8231, 0.1564, 26.0000, 0.0506, 9.1840, 1.6132, 7.6792, 8.1000, 43.4601, 10.1700, 13.7808, 17.0151, 87.3603, 4.0000, 0.0063, 0.7156
11, 8125, 4.7857, 4.0000, 0.0015, 0.0195, 9.7000, 0.3810, -605.3900, 1772.3267, 11.0000, 21.0000, 0.0004, 0.5341, 147.2107, 0.8210, 0.1518, 14.0000, 0.0428, 9.0949, 1.7262, 7.4286, 7.2000, 39.4843, 10.0600, 12.9690, 16.4952, 67.9298, 6.0000, 0.0078, 0.6932
12, 8641, 5.1573, 4.0000, 0.0007, 0.0180, 9.7000, 0.3427, -422.8800, 1855.4128, 6.5000, 14.8333, 0.0002, 0.4632, 121.8837, 0.8086, 0.1527, 31.0000, 0.0467, 10.1052, 1.7472, 7.6404, 4.8000, 43.9668, 9.1100, 10.8119, 15.1468, 82.0455, 10.0000, 0.0189, 0.6158
13, 9756, 4.4375, 4.0000, 0.0011, 0.0218, 7.8000, 0.3819, -595.0700, 1630.0988, 11.5000, 20.5714, 0.0003, 0.4027, 182.8746, 0.8095, 0.1626, 24.0000, 0.0546, 10.2352, 1.6319, 6.9722, 7.2000, 47.8925, 8.7900, 11.6898, 15.4508, 54.6823, 11.0000, 0.0061, 0.5772
14, 10582, 4.1395, 4.0000, 0.0017, 0.0159, 8.3000, 0.3721, -834.0500, 1953.0600, 14.5000, 28.6667, 0.0005, 0.5056, 217.1443, 0.8211, 0.1590, 19.0000, 0.0497, 9.2629, 1.7209, 6.4070, 7.8000, 32.1476, 10.0300, 15.8970, 20.3039, 46.0523, 3.0000, 0.0040, 0.6629
15, 11087, 4.7170, 4.0000, 0.0003, 0.0171, 6.6000, 0.4057, -1033.4200, 1837.9436, 17.0000, 35.3333, 0.0004, 0.5229, 153.1858, 0.8038, 0.1689, 14.0000, 0.0307, 9.5222, 1.5566, 6.7736, 8.8000, 39.2830, 9.7300, 16.5579, 20.1711, 65.2802, 2.0000, 0.0102, 0.6514
16, 11675, 4.5504, 4.0000, 0.0008, 0.0178, 9.6000, 0.3876, -620.3200, 1605.8511, 11.5000, 21.5000, 0.0003, 0.4403, 211.6284, 0.8153, 0.1529, 25.0000, 0.0268, 10.0243, 1.7519, 6.8217, 5.5000, 36.7985, 9.0600, 13.4679, 16.3519, 47.2526, 9.0000, 0.0127, 0.5970
17, 12462, 5.0099, 4.0000, 0.0004, 0.0192, 8.0000, 0.4158, -982.4300, 2269.7420, 18.0000, 33.6667, 0.0001, 0.4928, 122.7567, 0.8033, 0.1617, 51.0000, 0.0393, 10.0913, 1.5941, 6.9505, 5.5000, 37.8059, 9.9600, 16.3499, 21.5855, 81.4620, 11.0000, 0.0140, 0.6232
18, 13608, 5.2519, 4.0000, 0.0011, 0.0230, 8.5000, 0.3852, -651.1800, 2148.9775, 10.5000, 22.5000, 0.0003, 0.4894, 107.6405, 0.8023, 0.1582, 37.0000, 0.0370, 9.7149, 1.6444, 7.5778, 7.2000, 44.8775, 9.1200, 12.5894, 16.7037, 92.9019, 4.0000, 0.0153, 0.6525
19, 14394, 5.2432, 4.0000, 0.0005, 0.0262, 8.6000, 0.3730, -669.5600, 2762.4383, 12.0000, 23.1250, 0.0001, 0.5596, 97.1838, 0.8121, 0.1579, 31.0000, 0.0299, 9.7308, 1.5946, 7.3892, 5.1000, 48.4604, 9.8600, 12.2450, 15.7365, 102.8978, 11.0000, 0.0037, 0.6788
