Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.0000, 4.0000, 0.0077, 0.0000, 15.2000, 0.3333, -550.1700, 765.5541, 11.0000, 19.0000, 0.0034, 0.4500, 550.0000, 0.7905, 0.1714, 0.0000, 0.0667, 6.8696, 2.6667, 8.6667, 11.2000, -21.8100, 7.7400, 17.0467, 22.3368, 18.1818, 2.0000, 0.0000, 0.6500
2, 25, 3.7423, 4.0000, 0.0010, 0.0230, 8.6000, 0.4124, -724.7400, 2019.1900, 13.5000, 25.0000, 0.0004, 0.4135, 305.1036, 0.8088, 0.1574, 10.0000, 0.0305, 10.1448, 1.6907, 5.8454, 8.8000, 39.1862, 9.2800, 13.8180, 19.2000, 32.7758, 9.0000, 0.0118, 0.5481
3, 593, 4.2979, 5.0000, 0.0010, 0.0131, 11.1000, 0.4255, -677.6300, 2560.7662, 14.5000, 23.5000, 0.0003, 0.5204, 208.2466, 0.8287, 0.1452, 19.0000, 0.0163, 9.4140, 1.9255, 6.4574, 7.2000, 20.0825, 10.4400, 16.2963, 20.8894, 48.0200, 13.0000, 0.0131, 0.6531
4, 1208, 3.8689, 4.0000, 0.0011, 0.0225, 5.2000, 0.4426, -892.0900, 1735.7023, 15.0000, 30.5000, 0.0006, 0.5556, 332.5775, 0.7878, 0.1768, 7.0000, 0.0386, 8.8318, 1.4754, 5.6230, 7.2000, 51.0578, 8.6600, 13.7148, 16.7902, 30.0682, 2.0000, 0.0129, 0.6667
5, 1521, 4.4776, 4.0000, 0.0009, 0.0180, 8.1000, 0.3881, -977.3000, 2102.3463, 18.0000, 33.5000, 0.0005, 0.5942, 243.6463, 0.8021, 0.1594, 5.0000, 0.0308, 8.8079, 1.7761, 6.4925, 10.1000, 22.5728, 11.4800, 18.4332, 24.7433, 41.0431, 5.0000, 0.0180, 0.6957
6, 1912, 4.9167, 5.0000, 0.0003, 0.0219, 13.0000, 0.3452, -601.2300, 2747.1064, 12.5000, 21.0000, 0.0002, 0.6364, 123.9669, 0.8415, 0.1366, 24.0000, 0.0091, 8.8794, 1.7857, 7.0952, 7.2000, 34.4486, 10.9600, 13.6714, 18.8762, 80.6667, 13.0000, 0.0000, 0.7386
7, 2463, 4.6842, 5.0000, 0.0008, 0.0162, 11.3000, 0.3421, -1106.4400, 2255.3034, 24.0000, 38.0000, 0.0007, 0.6923, 170.9402, 0.8178, 0.1417, 2.0000, 0.0364, 7.6103, 1.8684, 6.9474, 11.2000, 10.1966, 11.1900, 21.2774, 24.6737, 58.5000, 6.0000, 0.0243, 0.7949
8, 2712, 4.9344, 4.0000, 0.0013, 0.0219, 5.9000, 0.4426, -891.1500, 2415.1384, 14.5000, 30.5000, 0.0003, 0.6825, 115.8982, 0.7562, 0.1719, 7.0000, 0.0500, 8.2813, 1.4262, 6.7869, 13.0000, 55.2185, 8.6600, 13.1345, 16.1344, 86.2826, 1.0000, 0.0500, 0.7937
9, 3034, 5.0952, 5.0000, 0.0022, 0.0217, 13.2000, 0.2381, -600.7700, 3196.7486, 12.5000, 21.0000, 0.0002, 0.9091, 41.3223, 0.8043, 0.1304, 2.0000, 0.0290, 6.2400, 2.1429, 7.7143, 8.8000, 4.2343, 10.4200, 17.8857, 23.6381, 242.0000, 3.0000, 0.0435, 0.9545
10, 3174, 4.3455, 4.0000, 0.0015, 0.0310, 10.4000, 0.3273, -796.9100, 1226.2123, 15.5000, 27.5000, 0.0005, 0.3684, 212.3730, 0.7864, 0.1486, 15.0000, 0.0557, 10.2005, 1.6273, 7.1182, 6.0000, 41.2552, 8.6000, 14.3368, 20.0909, 47.0870, 14.0000, 0.0310, 0.5526
11, 3822, 4.3550, 4.0000, 0.0005, 0.0189, 9.9000, 0.3397, -845.2800, 1683.7613, 15.5000, 29.1111, 0.0001, 0.3727, 189.8122, 0.8057, 0.1521, 35.0000, 0.0498, 11.0282, 1.6947, 6.8015, 6.4000, 33.9193, 8.6300, 15.7603, 21.2628, 52.6836, 24.0000, 0.0233, 0.5092
12, 5409, 4.4583, 4.0000, 0.0007, 0.0122, 8.1000, 0.4115, -696.1400, 1780.7646, 10.5000, 24.0000, 0.0002, 0.4300, 213.0000, 0.8198, 0.1610, 29.0000, 0.0305, 10.4450, 1.6615, 6.3125, 6.0000, 41.9156, 9.0100, 13.3752, 17.3083, 46.9484, 20.0000, 0.0070, 0.5700
13, 6560, 4.2500, 4.0000, 0.0002, 0.0253, 10.3000, 0.3714, -1019.0000, 2734.3755, 15.0000, 35.0000, 0.0002, 0.4931, 280.6713, 0.8255, 0.1492, 23.0000, 0.0397, 10.1211, 1.7714, 6.0000, 8.1000, 21.4471, 10.5300, 18.9629, 24.5714, 35.6289, 10.0000, 0.0000, 0.5903
14, 7393, 4.2424, 4.0000, 0.0014, 0.0300, 9.7000, 0.4545, -960.6000, 1723.1699, 18.0000, 33.0000, 0.0005, 0.4608, 196.0784, 0.8180, 0.1519, 20.0000, 0.0106, 9.6590, 1.7475, 6.6869, 11.9000, 25.5036, 9.4500, 17.9002, 21.6848, 51.0000, 11.0000, 0.0000, 0.6176
15, 7961, 4.2887, 4.0000, 0.0012, 0.0194, 8.7000, 0.4639, -942.0600, 1550.3187, 18.0000, 32.3333, 0.0005, 0.4800, 180.0000, 0.8236, 0.1570, 26.0000, 0.0176, 9.4506, 1.6392, 6.2680, 7.8000, 35.3424, 9.0300, 16.3623, 19.9436, 55.5556, 10.0000, 0.0000, 0.6500
16, 8530, 4.2056, 4.0000, 0.0011, 0.0179, 7.9000, 0.5514, -777.7900, 1524.8178, 14.5000, 26.7500, 0.0004, 0.4144, 165.5710, 0.8206, 0.1615, 25.0000, 0.0114, 9.8843, 1.6075, 5.8692, 6.0000, 43.6912, 8.2400, 13.8107, 18.5505, 60.3971, 9.0000, 0.0000, 0.5946
17, 9145, 4.7398, 4.0000, 0.0012, 0.0174, 9.3000, 0.5041, -591.1000, 1563.9599, 8.5000, 20.5000, 0.0004, 0.4419, 126.1943, 0.8282, 0.1544, 34.0000, 0.0161, 9.8465, 1.7642, 6.3902, 8.8000, 36.7738, 9.3000, 13.2229, 16.6553, 79.2429, 11.0000, 0.0000, 0.6202
