Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.0000, 4.0000, 0.0000, 0.0476, 12.0000, 0.0000, -130284.1000, 2034.7939, 19.0000, 4402.0000, 0.0000, 0.1673, 130.7371, 0.7991, 0.1591, 0.0000, 0.0273, 11.8461, 2.0000, 14.0000, 13.0000, 37.6193, 224.4200, 8.0160, 1768.6774, 76.4894, 311.0000, 0.0167, 0.2736
2, 23, 3.8125, 4.0000, 0.0030, 0.0374, 8.2000, 0.3125, -976.7300, 1289.4391, 16.0000, 33.5000, 0.0008, 0.5072, 117.6223, 0.7844, 0.1590, 10.0000, 0.0782, 8.7403, 1.5938, 7.5312, 3.1000, 39.5238, 9.8700, 15.6963, 21.7582, 85.0179, 3.0000, 0.0189, 0.7101
3, 373, 3.8545, 5.0000, 0.0008, 0.0232, 10.6000, 0.3636, -633.8300, 1906.3059, 12.0000, 22.0000, 0.0003, 0.5130, 125.5198, 0.8220, 0.1476, 23.0000, 0.0188, 9.5147, 1.7818, 7.2545, 8.2000, 33.7632, 10.0800, 14.0155, 20.0727, 79.6687, 10.0000, 0.0072, 0.6609
4, 1066, 3.8552, 4.0000, 0.0005, 0.0251, 10.2000, 0.3448, -596.2500, 2314.1812, 8.5000, 20.7143, 0.0002, 0.5197, 128.1163, 0.7931, 0.1497, 23.0000, 0.0263, 9.7693, 1.8276, 7.1655, 6.2000, 31.1962, 9.7500, 14.0541, 19.3202, 78.0541, 10.0000, 0.0320, 0.6513
5, 1943, 4.6090, 4.0000, 0.0005, 0.0242, 9.0000, 0.3609, -640.7200, 2151.7536, 14.5000, 22.1667, 0.0002, 0.5580, 127.0741, 0.8151, 0.1556, 17.0000, 0.0421, 9.5790, 1.7444, 7.0226, 7.6000, 36.7629, 9.7700, 13.6385, 16.6862, 78.6942, 8.0000, 0.0051, 0.6739
6, 2729, 4.5000, 4.0000, 0.0008, 0.0301, 10.0000, 0.3302, -610.8800, 2598.2018, 11.0000, 21.2000, 0.0002, 0.6126, 116.8736, 0.7975, 0.1503, 15.0000, 0.0396, 9.1309, 1.7358, 7.0283, 3.1000, 38.4642, 9.8100, 13.1610, 16.7819, 85.5625, 7.0000, 0.0222, 0.7297
7, 3363, 4.2371, 4.0000, 0.0018, 0.0172, 8.2000, 0.4124, -942.6900, 1253.0730, 17.0000, 32.3333, 0.0005, 0.4700, 106.0000, 0.7955, 0.1598, 26.0000, 0.0258, 9.3409, 1.5979, 7.2784, 6.4000, 38.8311, 9.8200, 15.8757, 19.5313, 94.3396, 4.0000, 0.0275, 0.6700
8, 3947, 3.9108, 4.0000, 0.0005, 0.0185, 8.6000, 0.4268, -914.5700, 2287.3493, 13.5000, 31.4000, 0.0002, 0.4938, 161.5607, 0.8168, 0.1581, 39.0000, 0.0262, 10.0558, 1.7452, 6.3758, 3.1000, 27.3181, 9.0000, 17.2496, 21.2224, 61.8962, 12.0000, 0.0065, 0.6111
9, 4866, 4.1729, 4.0000, 0.0007, 0.0205, 8.9000, 0.3910, -772.1300, 1849.8277, 12.0000, 26.6000, 0.0002, 0.5217, 126.0239, 0.8090, 0.1564, 27.0000, 0.0295, 9.6604, 1.7519, 6.1955, 3.1000, 31.6270, 9.8800, 15.4562, 19.9633, 79.3500, 15.0000, 0.0141, 0.6594
10, 5648, 3.8992, 4.0000, 0.0008, 0.0215, 8.2000, 0.3953, -940.2400, 1584.7214, 14.5000, 32.2500, 0.0004, 0.3985, 151.5066, 0.8116, 0.1602, 20.0000, 0.0404, 10.1948, 1.6124, 6.4729, 7.2000, 37.6919, 8.8000, 16.0139, 20.3419, 66.0037, 8.0000, 0.0067, 0.5714
