Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.0000, 4.0000, 0.0088, 0.0000, 23.8000, 0.0000, -546.1300, 1251.3866, 12.5000, 19.0000, 0.0024, 0.7000, 150.0000, 0.8198, 0.1532, 0.0000, 0.0360, 6.2978, 1.5000, 16.0000, 14.6000, 77.9050, 9.3200, 2.8900, 11.8105, 66.6667, 4.0000, 0.0000, 0.8500
2, 21, 3.3760, 4.0000, 0.0011, 0.0293, 7.7000, 0.3600, -737.6200, 1513.8085, 12.0000, 25.4000, 0.0003, 0.4242, 136.5932, 0.8040, 0.1619, 21.0000, 0.0213, 9.9536, 1.4960, 7.5680, 6.7000, 54.8984, 9.0800, 11.8128, 15.8293, 73.2101, 11.0000, 0.0057, 0.6061
3, 706, 3.1837, 4.0000, 0.0017, 0.0436, 8.3000, 0.3776, -565.5300, 1579.2666, 8.5000, 19.6000, 0.0005, 0.4356, 145.0838, 0.7980, 0.1584, 16.0000, 0.0139, 9.6125, 1.3163, 7.5612, 5.7000, 75.5798, 8.9900, 7.5867, 9.4727, 68.9257, 7.0000, 0.0000, 0.6238
4, 1213, 3.4074, 4.0000, 0.0010, 0.0280, 7.4000, 0.3915, -919.0300, 1330.5973, 14.0000, 31.5000, 0.0003, 0.3420, 123.4932, 0.7950, 0.1650, 46.0000, 0.0380, 10.6700, 1.5450, 6.7143, 5.5000, 44.1577, 8.6400, 14.9257, 20.0074, 80.9761, 12.0000, 0.0120, 0.5389
5, 2215, 3.2081, 4.0000, 0.0003, 0.0489, 8.4000, 0.3303, -1075.6600, 1889.3569, 19.0000, 36.8333, 0.0002, 0.3901, 145.1869, 0.7736, 0.1594, 51.0000, 0.0371, 10.8444, 1.4299, 8.0452, 7.6000, 48.4827, 9.1500, 15.6474, 19.6202, 68.8767, 14.0000, 0.0181, 0.5247
6, 3321, 3.3689, 4.0000, 0.0011, 0.0489, 8.1000, 0.3033, -1189.3600, 1633.3672, 18.0000, 40.6667, 0.0004, 0.3920, 194.5600, 0.7651, 0.1599, 18.0000, 0.0457, 10.2275, 1.4426, 8.1311, 9.7000, 43.5124, 9.8200, 17.2930, 20.5290, 51.3980, 5.0000, 0.0261, 0.5600
7, 3936, 3.3582, 4.0000, 0.0006, 0.0413, 10.6000, 0.3433, -1172.5300, 1673.8556, 16.5000, 40.2000, 0.0002, 0.3707, 170.8507, 0.8072, 0.1480, 30.0000, 0.0233, 10.8779, 1.5423, 7.8308, 3.1000, 35.5544, 9.5600, 18.2870, 21.0551, 58.5306, 22.0000, 0.0036, 0.5171
8, 5053, 3.5851, 4.0000, 0.0006, 0.0243, 7.0000, 0.4628, -605.3800, 1832.7547, 6.5000, 20.8889, 0.0002, 0.4082, 170.2416, 0.8086, 0.1672, 45.0000, 0.0233, 10.5021, 1.3511, 7.0585, 3.1000, 71.3328, 7.9000, 8.4992, 10.9087, 58.7401, 4.0000, 0.0000, 0.5612
9, 6084, 3.3387, 4.0000, 0.0011, 0.0465, 8.7000, 0.3710, -509.2100, 1675.6217, 7.5000, 17.7143, 0.0003, 0.4141, 168.4570, 0.7969, 0.1566, 25.0000, 0.0171, 10.0638, 1.2984, 7.3065, 3.1000, 79.0115, 8.3400, 6.6395, 10.3115, 59.3623, 11.0000, 0.0000, 0.5859
10, 6731, 3.2297, 4.0000, 0.0018, 0.0349, 5.6000, 0.3514, -2179.1300, 1061.6694, 36.0000, 74.0000, 0.0016, 0.3243, 346.9686, 0.7909, 0.1743, 2.0000, 0.0027, 10.1032, 1.2432, 5.9189, 13.0000, 26.5466, 10.2900, 27.9403, 32.3027, 28.8211, 3.0000, 0.0000, 0.5000
11, 7106, 3.9204, 4.0000, 0.0004, 0.0272, 9.1000, 0.3694, -913.9400, 1848.8244, 15.0000, 31.4000, 0.0001, 0.3932, 115.0208, 0.8014, 0.1559, 59.0000, 0.0216, 10.7179, 1.5318, 7.5573, 5.7000, 45.3697, 9.3000, 14.7318, 17.2734, 86.9408, 27.0000, 0.0155, 0.5480
12, 8911, 3.1328, 4.0000, 0.0012, 0.0544, 9.3000, 0.3203, -1878.5700, 1565.8825, 27.5000, 64.0000, 0.0003, 0.4341, 193.4980, 0.7856, 0.1536, 24.0000, 0.0304, 10.0481, 1.3828, 7.5469, 7.2000, 24.8891, 10.2400, 25.6872, 29.6625, 51.6801, 7.0000, 0.0064, 0.5891
13, 9538, 3.2273, 3.0000, 0.0009, 0.0706, 8.1000, 0.3030, -1287.9900, 1655.9067, 18.0000, 44.0000, 0.0005, 0.4662, 170.7276, 0.7630, 0.1597, 27.0000, 0.0353, 9.8921, 1.2727, 7.6818, 7.8000, 54.5023, 9.0200, 16.5882, 20.6303, 58.5728, 6.0000, 0.0067, 0.6165
