Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.5714, 4.0000, 0.0000, 0.0278, 7.3000, 0.1429, -167432.3300, 1994.3312, 13.0000, 5657.0000, 0.0000, 0.1796, 123.4983, 0.7953, 0.1610, 0.0000, 0.0327, 11.2527, 1.7143, 7.5714, 17.1000, 61.7737, 286.8100, 4.6512, 2269.2809, 80.9728, 408.0000, 0.0126, 0.2855
2, 39, 3.7451, 4.0000, 0.0017, 0.0278, 8.8000, 0.3529, -791.5500, 1309.6680, 15.5000, 27.2500, 0.0004, 0.4602, 109.6405, 0.7866, 0.1596, 16.0000, 0.0472, 9.5337, 1.6569, 7.5392, 9.5000, 40.7819, 8.9000, 13.9060, 19.3404, 91.2071, 15.0000, 0.0228, 0.6549
3, 617, 3.9912, 4.0000, 0.0007, 0.0268, 8.3000, 0.3772, -829.0400, 2659.5576, 19.0000, 28.5000, 0.0002, 0.5128, 208.9269, 0.8079, 0.1591, 19.0000, 0.0346, 9.6932, 1.6228, 6.0000, 7.8000, 40.6180, 9.6400, 14.6741, 17.7158, 47.8636, 7.0000, 0.0063, 0.6325
4, 1255, 4.1579, 4.0000, 0.0009, 0.0328, 9.2000, 0.3233, -640.5000, 2026.0018, 12.0000, 22.1667, 0.0003, 0.5072, 109.2208, 0.7811, 0.1547, 22.0000, 0.0288, 9.6604, 1.6316, 8.0902, 6.4000, 46.3043, 8.8600, 12.3076, 16.9870, 91.5577, 12.0000, 0.0315, 0.6594
5, 2021, 4.3100, 4.0000, 0.0005, 0.0251, 9.6000, 0.3650, -829.5800, 2500.8058, 15.0000, 28.5714, 0.0002, 0.4928, 212.3737, 0.8220, 0.1530, 28.0000, 0.0069, 10.2189, 1.6400, 6.7750, 7.4000, 39.0910, 9.1000, 14.9049, 19.6286, 47.0868, 12.0000, 0.0000, 0.6039
6, 3181, 4.5979, 4.0000, 0.0004, 0.0202, 8.9000, 0.3866, -702.6000, 2486.4291, 11.5000, 24.2500, 0.0001, 0.5198, 144.5937, 0.8212, 0.1569, 39.0000, 0.0149, 10.0470, 1.6701, 6.9433, 3.1000, 40.9305, 9.7600, 13.5747, 17.5351, 69.1593, 15.0000, 0.0018, 0.6287
7, 4325, 4.3678, 4.0000, 0.0006, 0.0240, 8.2000, 0.4310, -843.9800, 1685.2914, 12.0000, 29.0000, 0.0002, 0.4222, 153.7037, 0.8148, 0.1602, 51.0000, 0.0140, 10.3405, 1.5287, 6.6207, 6.4000, 48.0690, 8.6700, 13.7591, 17.5770, 65.0602, 15.0000, 0.0010, 0.5778
8, 5327, 4.4914, 4.0000, 0.0012, 0.0284, 10.2000, 0.3707, -841.5200, 1853.9002, 14.5000, 29.0000, 0.0003, 0.5417, 150.0000, 0.8191, 0.1495, 31.0000, 0.0075, 9.3826, 1.6724, 7.0431, 6.0000, 35.9138, 9.8100, 15.4545, 20.5655, 66.6667, 8.0000, 0.0030, 0.6917
9, 5999, 4.5305, 4.0000, 0.0008, 0.0272, 10.5000, 0.3415, -953.6200, 1712.0980, 16.5000, 32.8000, 0.0002, 0.4556, 163.1596, 0.8234, 0.1484, 39.0000, 0.0063, 10.1292, 1.7744, 6.8415, 9.9000, 23.4296, 9.5600, 18.1398, 21.6566, 61.2897, 19.0000, 0.0010, 0.6036
10, 6959, 4.6832, 4.0000, 0.0006, 0.0233, 7.5000, 0.3218, -983.0500, 2247.1667, 13.0000, 33.6667, 0.0001, 0.5169, 105.9535, 0.8032, 0.1646, 29.0000, 0.0564, 9.9113, 1.5396, 7.4109, 3.1000, 42.4128, 9.7300, 15.7073, 18.6152, 94.3811, 9.0000, 0.0089, 0.6522
11, 8080, 5.0709, 4.0000, 0.0010, 0.0448, 9.3000, 0.2520, -736.0700, 1739.5035, 11.0000, 25.4000, 0.0004, 0.4621, 138.8889, 0.8012, 0.1540, 25.0000, 0.0807, 9.8571, 1.3465, 8.8031, 6.7000, 67.1438, 9.0800, 10.2042, 13.3096, 72.0000, 5.0000, 0.0000, 0.6212
12, 8752, 3.7015, 4.0000, 0.0015, 0.0238, 8.7000, 0.3881, -1968.1600, 1490.7547, 34.0000, 67.0000, 0.0008, 0.4118, 346.0208, 0.8201, 0.1561, 2.0000, 0.0450, 9.4591, 1.6119, 6.7612, 3.1000, 2.4599, 11.6000, 29.5609, 32.1731, 28.9000, 4.0000, 0.0000, 0.5735
13, 9133, 4.6606, 4.0000, 0.0009, 0.0285, 7.1000, 0.3818, -684.7000, 1947.8236, 11.0000, 23.5714, 0.0003, 0.4709, 123.0395, 0.7993, 0.1667, 31.0000, 0.0406, 10.0173, 1.5333, 6.9152, 6.2000, 53.1900, 8.2000, 11.6962, 14.2771, 81.2747, 8.0000, 0.0055, 0.6221
14, 10048, 5.0769, 4.0000, 0.0011, 0.0271, 8.7000, 0.2821, -562.0900, 2495.2060, 8.0000, 19.5000, 0.0003, 0.6951, 83.2838, 0.8167, 0.1561, 15.0000, 0.0588, 8.5305, 1.5897, 8.0641, 6.0000, 52.5502, 10.0000, 10.7740, 13.9538, 120.0714, 2.0000, 0.0000, 0.8049
