Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.0000, 4.0000, 0.0000, 0.0000, 21.5000, 0.0000, -98701.1700, 2062.9257, 11.5000, 3335.0000, 0.0000, 0.2170, 125.9644, 0.7976, 0.1610, 0.0000, 0.0349, 11.3886, 3.0000, 16.0000, 8.8000, -46.9859, 172.1300, 19.8180, 1340.1388, 79.3875, 185.0000, 0.0109, 0.3292
2, 21, 4.2353, 4.0000, 0.0024, 0.0271, 9.9000, 0.3137, -767.1300, 1941.0316, 13.5000, 26.5000, 0.0006, 0.6727, 79.3388, 0.7816, 0.1519, 11.0000, 0.0601, 8.0213, 1.7255, 8.1373, 10.1000, 34.9760, 9.2600, 14.7158, 20.4113, 126.0417, 4.0000, 0.0348, 0.8182
3, 319, 3.9187, 4.0000, 0.0010, 0.0268, 10.3000, 0.3252, -893.2600, 2646.7014, 14.5000, 30.7500, 0.0002, 0.5873, 124.7166, 0.8070, 0.1493, 18.0000, 0.0394, 9.3035, 1.6179, 8.0407, 7.2000, 38.7506, 11.1800, 15.4936, 19.1293, 80.1818, 7.0000, 0.0169, 0.7143
4, 1032, 3.7710, 4.0000, 0.0008, 0.0272, 7.9000, 0.4198, -470.6800, 2275.0921, 12.0000, 16.3750, 0.0003, 0.5000, 135.1644, 0.7894, 0.1617, 30.0000, 0.0367, 9.7656, 1.5115, 7.0153, 5.5000, 62.3457, 9.0900, 8.6314, 12.0462, 73.9840, 11.0000, 0.0217, 0.6397
5, 1771, 3.9559, 4.0000, 0.0023, 0.0149, 8.6000, 0.4265, -991.4800, 1898.7785, 19.0000, 34.0000, 0.0005, 0.6429, 73.4694, 0.8184, 0.1567, 12.0000, 0.0249, 8.3806, 1.6765, 7.2353, 10.1000, 30.4956, 10.7400, 17.4524, 21.8353, 136.1111, 6.0000, 0.0100, 0.8000
6, 2176, 3.9949, 4.0000, 0.0005, 0.0304, 7.1000, 0.3878, -815.7300, 2365.3773, 11.0000, 28.0000, 0.0001, 0.4877, 140.2606, 0.7926, 0.1665, 43.0000, 0.0409, 10.1323, 1.4796, 6.9847, 5.3000, 53.2415, 8.8400, 12.7892, 15.8939, 71.2958, 8.0000, 0.0105, 0.6158
7, 3230, 3.9565, 4.0000, 0.0006, 0.0254, 7.8000, 0.4032, -1055.8800, 1857.6379, 13.5000, 36.1429, 0.0001, 0.4038, 122.1893, 0.8055, 0.1626, 72.0000, 0.0269, 10.5586, 1.5494, 6.7115, 5.3000, 39.0702, 9.2600, 16.7887, 19.8326, 81.8402, 12.0000, 0.0058, 0.5654
8, 4611, 3.7651, 4.0000, 0.0006, 0.0300, 8.6000, 0.3494, -1213.4600, 2786.0333, 14.0000, 41.5000, 0.0002, 0.5562, 163.8598, 0.8022, 0.1578, 32.0000, 0.0311, 9.6944, 1.5361, 6.9398, 8.1000, 34.7547, 10.4600, 18.7215, 23.3470, 61.0278, 6.0000, 0.0089, 0.6746
9, 5514, 4.1333, 4.0000, 0.0006, 0.0218, 7.6000, 0.3939, -800.3000, 2267.0398, 11.0000, 27.5000, 0.0001, 0.5439, 94.3880, 0.8017, 0.1634, 44.0000, 0.0468, 9.6789, 1.5697, 7.0545, 8.8000, 46.1261, 9.2500, 13.6574, 16.0909, 105.9457, 8.0000, 0.0087, 0.6784
10, 6435, 3.8931, 4.0000, 0.0004, 0.0292, 8.0000, 0.3868, -1330.5700, 2668.7396, 28.0000, 45.4286, 0.0001, 0.4383, 113.9308, 0.7972, 0.1619, 66.0000, 0.0339, 10.5636, 1.5786, 7.4277, 5.5000, 27.1741, 10.3200, 20.7548, 24.2092, 87.7726, 17.0000, 0.0117, 0.5679
11, 8149, 3.9091, 4.0000, 0.0014, 0.0338, 6.9000, 0.3939, -719.8100, 1838.0479, 23.0000, 24.7500, 0.0004, 0.5400, 98.0000, 0.7913, 0.1670, 19.0000, 0.0477, 9.1360, 1.4040, 7.3131, 3.1000, 62.9319, 8.9700, 10.6302, 15.1525, 102.0408, 4.0000, 0.0080, 0.7100
12, 8655, 3.9247, 4.0000, 0.0007, 0.0276, 9.9000, 0.3656, -1084.6600, 1861.6723, 15.0000, 37.2000, 0.0002, 0.4921, 96.8618, 0.8093, 0.1516, 39.0000, 0.0200, 9.9483, 1.6075, 7.6022, 3.1000, 33.0802, 10.1600, 17.8868, 22.8370, 103.2399, 14.0000, 0.0114, 0.6402
13, 9707, 3.7949, 4.0000, 0.0004, 0.0322, 8.8000, 0.3949, -1139.2900, 2658.4706, 15.5000, 39.0000, 0.0001, 0.5100, 158.0000, 0.7992, 0.1572, 38.0000, 0.0312, 10.0036, 1.4718, 6.8462, 3.1000, 42.7362, 9.9900, 16.9872, 21.1385, 63.2911, 14.0000, 0.0114, 0.6350
14, 10766, 3.6791, 4.0000, 0.0002, 0.0323, 9.3000, 0.3818, -1235.8600, 2386.7897, 16.0000, 42.2857, 0.0001, 0.4186, 164.2366, 0.8107, 0.1546, 40.0000, 0.0490, 10.7932, 1.6216, 7.0878, 3.1000, 26.7258, 10.3500, 20.0366, 24.2116, 60.8878, 28.0000, 0.0025, 0.5382
15, 12380, 3.7759, 4.0000, 0.0006, 0.0278, 6.5000, 0.3908, -846.0700, 2300.0788, 13.0000, 29.0000, 0.0002, 0.4719, 130.6653, 0.7822, 0.1700, 26.0000, 0.0456, 10.0975, 1.4483, 7.1724, 6.7000, 54.8759, 8.9800, 12.8097, 15.9678, 76.5314, 5.0000, 0.0200, 0.6124
16, 13283, 3.7683, 4.0000, 0.0007, 0.0357, 6.3000, 0.4024, -958.8000, 1958.3487, 13.5000, 32.8000, 0.0003, 0.4615, 114.8419, 0.7783, 0.1712, 29.0000, 0.0271, 10.0513, 1.3963, 6.8476, 8.2000, 55.4125, 8.2500, 13.6788, 17.5102, 87.0762, 4.0000, 0.0148, 0.6154
17, 14098, 3.9742, 4.0000, 0.0009, 0.0229, 8.4000, 0.3613, -1132.4300, 2425.6473, 14.0000, 38.7500, 0.0002, 0.4906, 157.4305, 0.7856, 0.1594, 36.0000, 0.0333, 9.8924, 1.5161, 7.2710, 3.1000, 39.2392, 9.9300, 17.4128, 21.1774, 63.5201, 6.0000, 0.0264, 0.6352
18, 14973, 4.1043, 4.0000, 0.0005, 0.0307, 9.7000, 0.3681, -948.7800, 2477.4149, 14.5000, 32.6000, 0.0002, 0.5329, 123.3461, 0.8167, 0.1526, 55.0000, 0.0132, 9.7444, 1.6319, 7.1963, 6.7000, 35.6871, 9.5100, 16.3804, 19.9112, 81.0727, 10.0000, 0.0000, 0.6647
