Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 1.5000, 3.0000, 0.0032, 0.0000, 5.0000, 0.0000, -939.4400, 1802.1827, 17.0000, 32.0000, 0.0007, 0.7273, 110.1928, 0.7407, 0.1975, 0.0000, 0.0370, 7.1790, 1.5000, 10.0000, 8.8000, 77.9050, 6.6600, 2.8900, 15.3000, 90.7500, 1.0000, 0.0494, 0.8485
2, 13, 3.9219, 4.0000, 0.0026, 0.0180, 4.0000, 0.4062, -641.9300, 1376.6008, 11.0000, 22.0000, 0.0010, 0.5217, 100.8192, 0.7688, 0.1879, 14.0000, 0.0491, 8.6748, 1.3750, 6.9375, 3.1000, 68.8567, 7.4700, 8.9550, 12.4364, 99.1875, 1.0000, 0.0260, 0.7246
3, 348, 4.0000, 4.0000, 0.0005, 0.0139, 7.0000, 0.4035, -830.7200, 2089.4993, 14.5000, 28.5000, 0.0003, 0.5254, 123.5277, 0.7944, 0.1669, 28.0000, 0.0139, 9.5350, 1.6053, 6.6667, 3.1000, 42.1022, 8.6600, 14.4671, 16.6632, 80.9535, 8.0000, 0.0247, 0.6610
4, 997, 3.8571, 3.0000, 0.0019, 0.0284, 4.9000, 0.4714, -507.6100, 1437.9522, 7.0000, 17.5000, 0.0006, 0.5000, 149.7443, 0.7699, 0.1790, 15.0000, 0.0142, 8.9901, 1.3714, 6.0714, 6.0000, 73.0496, 7.7100, 7.4179, 9.8571, 66.7805, 1.0000, 0.0227, 0.6757
5, 1351, 5.3617, 3.0000, 0.0040, 0.0251, 4.6000, 0.3404, -1381.1600, 1295.0496, 23.0000, 47.0000, 0.0011, 0.6200, 88.0000, 0.7531, 0.1799, 10.0000, 0.0293, 7.9580, 1.2979, 7.8085, 13.0000, 49.3300, 8.8100, 18.0549, 20.5021, 113.6364, 1.0000, 0.0418, 0.8000
6, 1592, 3.7671, 4.0000, 0.0029, 0.0223, 7.4000, 0.4247, -1066.9400, 1260.3225, 20.5000, 36.5000, 0.0008, 0.4533, 138.6667, 0.8045, 0.1634, 19.0000, 0.0173, 9.0518, 1.6301, 6.1918, 3.1000, 31.8779, 9.2400, 17.8806, 20.6274, 72.1154, 8.0000, 0.0099, 0.6667
7, 1998, 3.8831, 4.0000, 0.0017, 0.0231, 7.7000, 0.4156, -745.8800, 1447.9351, 13.5000, 25.6667, 0.0006, 0.4750, 168.7500, 0.8060, 0.1617, 13.0000, 0.0370, 9.2153, 1.4675, 6.6104, 9.7000, 56.6301, 7.8700, 11.7369, 13.9030, 59.2593, 5.0000, 0.0092, 0.6500
8, 2433, 4.1955, 4.0000, 0.0012, 0.0273, 7.6000, 0.3684, -773.7800, 1731.9986, 11.0000, 26.6000, 0.0003, 0.4710, 145.9777, 0.8090, 0.1637, 20.0000, 0.0396, 9.7879, 1.5038, 6.8797, 3.1000, 52.6180, 8.5000, 12.5284, 15.7528, 68.5036, 6.0000, 0.0000, 0.6377
9, 3168, 3.7857, 4.0000, 0.0013, 0.0249, 9.5000, 0.3776, -950.9300, 1699.1350, 17.5000, 32.6667, 0.0004, 0.5050, 154.8868, 0.8082, 0.1528, 31.0000, 0.0213, 9.3861, 1.6939, 6.8367, 6.4000, 30.3763, 9.0100, 17.1378, 20.8218, 64.5633, 10.0000, 0.0142, 0.6634
10, 3733, 4.1037, 4.0000, 0.0009, 0.0247, 6.9000, 0.4222, -986.2200, 1757.7235, 14.0000, 33.7500, 0.0004, 0.4676, 112.8306, 0.7940, 0.1676, 31.0000, 0.0371, 9.7772, 1.5407, 6.3778, 3.1000, 42.2321, 8.4900, 15.7532, 19.1296, 88.6284, 7.0000, 0.0137, 0.6403
11, 4463, 3.9144, 4.0000, 0.0008, 0.0294, 6.8000, 0.3690, -909.8200, 2002.2519, 13.5000, 31.1667, 0.0002, 0.4359, 143.0638, 0.7903, 0.1682, 42.0000, 0.0193, 10.3285, 1.4813, 6.4652, 3.1000, 49.8843, 8.1800, 14.0441, 17.6004, 69.8989, 6.0000, 0.0122, 0.5846
12, 5452, 4.2032, 4.0000, 0.0003, 0.0250, 7.6000, 0.3905, -918.6900, 2153.8702, 14.0000, 31.5000, 0.0001, 0.4000, 188.0237, 0.8037, 0.1638, 72.0000, 0.0314, 10.8980, 1.5651, 6.0317, 4.9000, 42.4568, 8.6500, 15.1629, 18.9492, 53.1848, 21.0000, 0.0070, 0.5262
13, 7176, 4.6462, 4.0000, 0.0017, 0.0312, 10.3000, 0.3231, -624.3300, 2458.2503, 10.5000, 21.6667, 0.0004, 0.6716, 80.1960, 0.8104, 0.1481, 10.0000, 0.0623, 8.3079, 1.6615, 7.1538, 10.5000, 44.2772, 10.3700, 12.4662, 19.1282, 124.6944, 3.0000, 0.0104, 0.8060
14, 7563, 4.0598, 4.0000, 0.0007, 0.0207, 6.4000, 0.3932, -829.2100, 1831.5013, 13.5000, 28.4000, 0.0003, 0.4490, 132.3523, 0.7962, 0.1756, 32.0000, 0.0241, 10.0333, 1.5128, 6.5299, 7.6000, 55.0994, 8.2700, 11.3873, 17.8389, 75.5559, 4.0000, 0.0067, 0.6054
15, 8193, 4.4921, 3.0000, 0.0020, 0.0221, 4.3000, 0.4127, -650.7700, 2335.9403, 11.0000, 22.3333, 0.0005, 0.5714, 130.6122, 0.7859, 0.1818, 10.0000, 0.0205, 8.6746, 1.4444, 6.3016, 6.4000, 63.3200, 8.5800, 9.6444, 14.3065, 76.5625, 3.0000, 0.0088, 0.7286
16, 8512, 4.4489, 4.0000, 0.0005, 0.0355, 7.4000, 0.3636, -854.8400, 2227.2854, 12.0000, 29.3333, 0.0002, 0.5304, 100.1190, 0.7912, 0.1647, 33.0000, 0.0291, 9.8256, 1.5057, 7.3920, 6.4000, 49.6810, 8.8400, 13.6170, 16.7333, 99.8811, 12.0000, 0.0086, 0.6575
17, 9443, 4.0692, 4.0000, 0.0006, 0.0331, 7.3000, 0.3692, -756.4000, 1581.7050, 14.0000, 26.0000, 0.0002, 0.3593, 156.3786, 0.7664, 0.1661, 53.0000, 0.0302, 10.9136, 1.4462, 6.9692, 5.8000, 58.1004, 8.0300, 11.6146, 16.0923, 63.9474, 6.0000, 0.0345, 0.5222
18, 10836, 3.7654, 4.0000, 0.0005, 0.0265, 5.8000, 0.4022, -745.5300, 2334.3236, 11.0000, 25.5714, 0.0002, 0.4409, 187.8830, 0.7699, 0.1750, 37.0000, 0.0117, 10.4536, 1.4134, 6.1508, 7.8000, 61.3057, 7.0300, 11.0611, 13.8040, 53.2246, 7.0000, 0.0286, 0.5645
19, 11781, 4.1041, 4.0000, 0.0003, 0.0256, 6.9000, 0.3774, -789.8800, 1840.0194, 10.5000, 27.1176, 0.0001, 0.3082, 131.2360, 0.7921, 0.1683, 132.0000, 0.0248, 11.5057, 1.4902, 6.7115, 3.1000, 53.2364, 7.8300, 12.5707, 15.6193, 76.1986, 16.0000, 0.0140, 0.4570
20, 14279, 4.0896, 4.0000, 0.0006, 0.0214, 6.1000, 0.4129, -838.1100, 2001.5699, 11.5000, 28.7143, 0.0002, 0.4615, 175.2034, 0.7874, 0.1727, 43.0000, 0.0186, 10.2733, 1.4279, 6.2139, 3.1000, 56.8930, 8.4000, 12.4573, 15.0678, 57.0765, 11.0000, 0.0176, 0.5962
21, 15358, 3.9778, 4.0000, 0.0011, 0.0330, 6.9000, 0.3852, -986.2400, 1761.4396, 18.0000, 33.7500, 0.0003, 0.4317, 173.9040, 0.7908, 0.1676, 22.0000, 0.0315, 10.0502, 1.4889, 6.7704, 6.0000, 46.6188, 8.8300, 15.1414, 18.5370, 57.5030, 3.0000, 0.0086, 0.5971
22, 16058, 4.2346, 4.0000, 0.0010, 0.0259, 6.1000, 0.3827, -1187.0100, 2592.7250, 19.0000, 40.5000, 0.0003, 0.6506, 197.4162, 0.7882, 0.1718, 14.0000, 0.0235, 8.7827, 1.3457, 7.0370, 7.2000, 51.8831, 9.2600, 16.0840, 20.1506, 50.6544, 1.0000, 0.0141, 0.7470
23, 16485, 4.2242, 4.0000, 0.0004, 0.0278, 6.6000, 0.4364, -801.6500, 2065.9268, 11.0000, 27.5000, 0.0001, 0.4111, 153.5075, 0.7694, 0.1704, 66.0000, 0.0273, 10.7407, 1.4455, 6.0545, 6.8000, 56.6370, 7.8100, 12.1914, 15.2424, 65.1434, 19.0000, 0.0324, 0.5452
24, 18248, 4.0156, 4.0000, 0.0015, 0.0264, 6.7000, 0.3750, -618.8700, 2037.8527, 10.5000, 21.3333, 0.0004, 0.6418, 147.0261, 0.7478, 0.1672, 7.0000, 0.0323, 8.4835, 1.4062, 6.7969, 7.8000, 66.2129, 7.5200, 9.3238, 12.2833, 68.0152, 3.0000, 0.0587, 0.7612
25, 18591, 3.7956, 4.0000, 0.0009, 0.0253, 5.8000, 0.4088, -799.6000, 2097.4656, 9.0000, 27.4000, 0.0003, 0.4296, 228.1293, 0.7890, 0.1744, 17.0000, 0.0183, 10.2003, 1.4015, 5.8029, 7.6000, 60.4605, 7.3300, 11.6332, 14.4636, 43.8348, 1.0000, 0.0113, 0.5775
26, 19304, 4.2227, 4.0000, 0.0007, 0.0211, 7.3000, 0.3887, -1031.1600, 1921.2226, 19.0000, 35.2857, 0.0002, 0.4055, 128.6503, 0.7836, 0.1656, 57.0000, 0.0116, 10.5127, 1.4777, 6.6316, 6.9000, 46.0038, 8.5600, 15.6087, 19.1345, 77.7301, 11.0000, 0.0283, 0.5709
