Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.0000, 4.0000, 0.0126, 0.0000, 4.2000, 0.3333, -460.4000, 970.4061, 8.0000, 16.0000, 0.0039, 0.6471, 207.6125, 0.7812, 0.1667, 0.0000, 0.0938, 6.0465, 1.3333, 5.0000, 8.8000, 90.9900, 9.0700, 1.3133, 11.4000, 48.1667, 1.0000, 0.0417, 0.8235
2, 18, 4.0952, 4.0000, 0.0006, 0.0292, 7.9000, 0.3667, -886.7100, 2111.0088, 12.0000, 30.4286, 0.0002, 0.4725, 103.9475, 0.8012, 0.1630, 25.0000, 0.0218, 10.1345, 1.5190, 6.8619, 8.4000, 47.8736, 9.2700, 14.0348, 17.4296, 96.2024, 14.0000, 0.0070, 0.6193
3, 1149, 3.8200, 4.0000, 0.0015, 0.0301, 7.5000, 0.4300, -973.1400, 1814.9788, 16.0000, 33.3333, 0.0004, 0.5243, 122.5375, 0.7914, 0.1635, 15.0000, 0.0207, 9.2667, 1.4800, 6.6900, 3.1000, 47.7937, 8.8200, 14.8740, 18.9333, 81.6077, 5.0000, 0.0150, 0.6893
4, 1683, 4.2008, 4.0000, 0.0006, 0.0279, 9.4000, 0.3655, -1212.5800, 2191.6549, 18.5000, 41.5000, 0.0001, 0.4528, 190.0304, 0.7999, 0.1544, 40.0000, 0.0300, 10.3979, 1.5181, 6.8996, 5.5000, 36.2836, 9.9200, 18.5083, 22.0618, 52.6232, 12.0000, 0.0172, 0.5866
5, 3084, 4.5806, 4.0000, 0.0007, 0.0265, 10.6000, 0.3065, -1206.1500, 2651.1549, 18.5000, 41.3333, 0.0002, 0.5873, 146.1325, 0.8075, 0.1478, 17.0000, 0.0223, 9.3435, 1.5161, 6.7903, 10.5000, 36.6172, 10.3200, 18.4203, 21.3720, 68.4310, 5.0000, 0.0167, 0.7063
6, 3803, 4.1824, 4.0000, 0.0004, 0.0274, 7.9000, 0.3585, -927.2700, 3125.8243, 18.0000, 31.8000, 0.0001, 0.5951, 98.6112, 0.8107, 0.1619, 29.0000, 0.0217, 9.5082, 1.4717, 7.2642, 3.1000, 50.0523, 9.7700, 14.1780, 17.7514, 101.4084, 5.0000, 0.0000, 0.7055
7, 4682, 3.9265, 4.0000, 0.0016, 0.0260, 8.7000, 0.4118, -655.8300, 2484.8212, 11.0000, 22.6667, 0.0004, 0.6197, 111.0891, 0.8182, 0.1558, 13.0000, 0.0286, 8.5540, 1.4706, 7.0000, 6.4000, 59.4166, 8.9900, 10.6029, 14.9490, 90.0179, 3.0000, 0.0000, 0.7606
8, 5069, 4.4332, 4.0000, 0.0007, 0.0291, 7.9000, 0.3850, -776.7100, 1815.5024, 10.5000, 26.7143, 0.0002, 0.4742, 77.5853, 0.8080, 0.1620, 50.0000, 0.0145, 9.9340, 1.4920, 7.6738, 3.1000, 53.4986, 9.1900, 12.4339, 14.7499, 128.8904, 7.0000, 0.0010, 0.6443
9, 6102, 4.1331, 4.0000, 0.0002, 0.0288, 8.4000, 0.3859, -901.2300, 2506.1205, 19.5000, 30.9412, 0.0001, 0.3993, 126.8958, 0.8069, 0.1598, 80.0000, 0.0207, 10.8564, 1.4943, 7.0437, 5.1000, 49.0122, 8.9400, 14.1098, 17.7757, 78.8048, 27.0000, 0.0044, 0.5213
10, 9051, 4.2750, 4.0000, 0.0007, 0.0242, 7.5000, 0.4167, -696.8300, 1709.8185, 11.0000, 24.0000, 0.0005, 0.4400, 145.9200, 0.8106, 0.1636, 30.0000, 0.0273, 9.9508, 1.4417, 7.0000, 7.6000, 60.5100, 8.1100, 10.7817, 12.9333, 68.5307, 4.0000, 0.0015, 0.6000
11, 9713, 4.2766, 4.0000, 0.0009, 0.0316, 6.4000, 0.4113, -683.4200, 1722.9016, 13.0000, 23.5000, 0.0002, 0.5241, 79.9049, 0.7937, 0.1706, 34.0000, 0.0248, 9.5253, 1.4255, 6.7234, 6.7000, 62.3825, 7.8500, 10.3963, 13.3716, 125.1488, 2.0000, 0.0041, 0.6897
12, 10442, 4.4640, 4.0000, 0.0010, 0.0391, 7.7000, 0.3840, -1219.5300, 1887.4317, 17.0000, 41.6667, 0.0003, 0.5512, 89.2802, 0.7937, 0.1625, 27.0000, 0.0156, 9.3375, 1.4000, 7.5440, 6.4000, 46.1033, 9.0600, 17.1800, 20.1867, 112.0069, 0.0000, 0.0047, 0.7087
