Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.5000, 4.0000, 0.0022, 0.0000, 12.0000, 0.0000, -963.4200, 2360.1426, 16.0000, 33.0000, 0.0007, 0.6765, 190.3114, 0.8196, 0.1701, 0.0000, 0.0722, 7.3925, 1.5000, 13.0000, 3.1000, 77.9050, 9.9200, 2.8900, 15.6242, 52.5455, 0.0000, 0.0000, 0.7941
2, 17, 4.4512, 4.0000, 0.0008, 0.0214, 7.7000, 0.4024, -1229.2700, 2104.6380, 21.0000, 42.0000, 0.0005, 0.5349, 156.8415, 0.7938, 0.1649, 3.0000, 0.0577, 9.1661, 1.4634, 7.3659, 10.1000, 41.4151, 9.9400, 17.6683, 21.0857, 63.7586, 3.0000, 0.0165, 0.6744
3, 488, 4.4483, 4.0000, 0.0003, 0.0210, 6.4000, 0.4253, -631.5900, 2435.9499, 11.0000, 21.7500, 0.0003, 0.5824, 156.9859, 0.8092, 0.1698, 14.0000, 0.0356, 9.1334, 1.5057, 7.0575, 7.2000, 57.3725, 9.5700, 10.6603, 13.7575, 63.7000, 4.0000, 0.0000, 0.6923
4, 968, 4.9694, 4.0000, 0.0005, 0.0168, 8.6000, 0.4286, -468.6200, 3347.0263, 8.0000, 16.3333, 0.0002, 0.6250, 136.8343, 0.8255, 0.1577, 18.0000, 0.0285, 9.1169, 1.6224, 7.2041, 3.1000, 52.9975, 10.5200, 9.9249, 12.2476, 73.0811, 8.0000, 0.0000, 0.7212
5, 1567, 4.6364, 4.0000, 0.0018, 0.0219, 6.8000, 0.4091, -638.5600, 2011.0343, 10.5000, 22.0000, 0.0005, 0.5507, 142.8271, 0.8110, 0.1671, 12.0000, 0.0575, 8.7403, 1.3333, 6.8182, 3.1000, 71.7050, 8.8500, 8.7233, 10.6182, 70.0147, 1.0000, 0.0000, 0.7101
6, 1935, 4.9655, 5.0000, 0.0013, 0.0140, 9.6000, 0.3879, -842.3000, 1607.1662, 14.0000, 29.0000, 0.0003, 0.4583, 161.1111, 0.8291, 0.1527, 18.0000, 0.0490, 9.7594, 1.3793, 7.6121, 7.2000, 60.7103, 8.7600, 11.9959, 14.7034, 62.0690, 5.0000, 0.0042, 0.6250
7, 2652, 4.8029, 4.0000, 0.0006, 0.0226, 9.0000, 0.3431, -660.4800, 2108.5633, 9.0000, 22.8333, 0.0002, 0.5000, 126.9589, 0.8166, 0.1558, 18.0000, 0.0503, 9.7883, 1.4380, 7.5985, 5.5000, 62.0081, 9.2200, 10.2829, 13.2209, 78.7656, 3.0000, 0.0050, 0.6408
8, 3451, 4.4915, 4.0000, 0.0011, 0.0205, 6.1000, 0.4661, -686.7300, 2008.7093, 9.0000, 23.6000, 0.0003, 0.5082, 124.9664, 0.8057, 0.1722, 21.0000, 0.0332, 9.4999, 1.3559, 6.9831, 5.7000, 68.1691, 8.3000, 9.6140, 10.7959, 80.0215, 0.0000, 0.0016, 0.6721
9, 4087, 5.1732, 4.0000, 0.0010, 0.0210, 7.5000, 0.3701, -612.9900, 2536.0744, 8.5000, 21.1667, 0.0003, 0.5338, 132.2856, 0.8095, 0.1639, 28.0000, 0.0280, 9.4977, 1.4252, 7.9528, 3.1000, 64.7792, 8.1300, 9.4823, 11.6163, 75.5940, 8.0000, 0.0056, 0.6842
10, 4804, 4.0492, 4.0000, 0.0021, 0.0342, 9.6000, 0.3934, -886.5900, 1964.0842, 15.0000, 30.5000, 0.0007, 0.5873, 262.0307, 0.8148, 0.1510, 7.0000, 0.0541, 8.6078, 1.4098, 7.6393, 8.8000, 56.6054, 10.1600, 12.9411, 15.4787, 38.1635, 3.0000, 0.0000, 0.7143
