Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.8000, 4.0000, 0.0001, 0.0000, 14.9000, 0.0000, -77211.4100, 1605.7903, 14.0000, 2609.0000, 0.0000, 0.1754, 104.3882, 0.8024, 0.1612, 0.0000, 0.0245, 12.1744, 1.8000, 9.0000, 14.6000, 54.5027, 135.6500, 5.6701, 1050.3997, 95.7962, 151.0000, 0.0112, 0.2985
2, 41, 3.4496, 5.0000, 0.0010, 0.0179, 9.9000, 0.3488, -974.8500, 1469.3519, 14.0000, 33.5000, 0.0004, 0.4380, 95.9028, 0.8307, 0.1523, 20.0000, 0.0390, 9.8435, 1.7132, 6.6744, 6.0000, 29.1664, 9.2200, 17.2030, 23.8478, 104.2722, 8.0000, 0.0000, 0.6277
3, 824, 3.7131, 5.0000, 0.0012, 0.0196, 10.4000, 0.3361, -584.7800, 1659.5709, 11.5000, 20.3333, 0.0004, 0.4365, 117.1580, 0.8264, 0.1488, 25.0000, 0.0104, 9.8353, 1.5410, 7.2459, 3.1000, 55.8295, 8.6600, 10.5236, 15.3464, 85.3548, 9.0000, 0.0052, 0.6190
4, 1593, 3.9419, 5.0000, 0.0011, 0.0131, 9.1000, 0.3837, -833.0600, 1870.8259, 16.0000, 28.6667, 0.0003, 0.6629, 131.2966, 0.8321, 0.1549, 18.0000, 0.0112, 8.7309, 1.6860, 7.1977, 8.8000, 35.0988, 10.9100, 15.4853, 18.9085, 76.1635, 7.0000, 0.0000, 0.7753
5, 2132, 3.7976, 4.0000, 0.0016, 0.0183, 7.6000, 0.3690, -607.9700, 1633.8637, 11.0000, 21.0000, 0.0005, 0.5227, 100.7231, 0.7943, 0.1629, 12.0000, 0.0265, 9.0390, 1.3690, 6.7381, 6.0000, 69.6986, 7.7300, 8.7548, 12.2095, 99.2821, 4.0000, 0.0244, 0.7045
6, 2626, 3.6870, 4.0000, 0.0007, 0.0184, 7.1000, 0.3739, -837.9100, 2342.8102, 14.5000, 28.7500, 0.0003, 0.5593, 127.8368, 0.7834, 0.1659, 16.0000, 0.0445, 9.3969, 1.5043, 6.9043, 8.8000, 50.3859, 8.8100, 13.3738, 16.3696, 78.2247, 7.0000, 0.0323, 0.6864
7, 3280, 3.6524, 4.0000, 0.0008, 0.0244, 9.1000, 0.3963, -678.0500, 1631.9573, 9.0000, 23.4286, 0.0003, 0.4260, 117.6429, 0.8199, 0.1557, 39.0000, 0.0106, 10.2095, 1.6890, 6.7561, 3.1000, 40.1635, 8.6300, 13.4776, 16.9324, 85.0030, 14.0000, 0.0000, 0.5917
8, 4227, 3.4453, 4.0000, 0.0012, 0.0455, 9.5000, 0.3125, -525.1800, 1418.2858, 11.0000, 18.2857, 0.0003, 0.4091, 154.9587, 0.8018, 0.1527, 23.0000, 0.0705, 10.0539, 1.5703, 7.2656, 3.1000, 55.4266, 8.2500, 10.0711, 14.5018, 64.5333, 4.0000, 0.0000, 0.5909
9, 4911, 3.8111, 4.0000, 0.0023, 0.0174, 8.7000, 0.3889, -2648.9600, 1114.2386, 44.0000, 90.0000, 0.0007, 0.3516, 159.4010, 0.8201, 0.1567, 27.0000, 0.0155, 9.7638, 1.6222, 6.7000, 8.8000, -21.7550, 11.7400, 38.6522, 43.5556, 62.7348, 3.0000, 0.0058, 0.5824
10, 5431, 3.3670, 4.0000, 0.0017, 0.0301, 6.2000, 0.3945, -633.3800, 1223.8299, 10.5000, 21.8000, 0.0006, 0.3363, 161.3282, 0.7982, 0.1717, 27.0000, 0.0230, 10.2216, 1.4679, 6.8165, 7.6000, 60.5245, 8.2100, 10.2331, 14.2246, 61.9854, 5.0000, 0.0000, 0.5487
11, 5999, 3.4342, 4.0000, 0.0013, 0.0370, 9.0000, 0.2895, -734.4500, 2057.0983, 12.0000, 25.3333, 0.0003, 0.6410, 101.9066, 0.7945, 0.1547, 14.0000, 0.0185, 8.6223, 1.4211, 7.4605, 8.8000, 60.9006, 9.3500, 11.0584, 13.8175, 98.1290, 2.0000, 0.0115, 0.7692
12, 6435, 4.1328, 5.0000, 0.0010, 0.0246, 10.7000, 0.3359, -1245.5000, 2506.8823, 19.5000, 42.6667, 0.0002, 0.6031, 93.2347, 0.8047, 0.1475, 19.0000, 0.0414, 9.2033, 1.6562, 7.4922, 6.4000, 23.4096, 11.1800, 20.5938, 24.5667, 107.2562, 8.0000, 0.0233, 0.7405
13, 7211, 4.0460, 4.0000, 0.0013, 0.0225, 10.4000, 0.2989, -626.6800, 2137.2560, 11.5000, 21.7500, 0.0004, 0.5934, 84.5309, 0.8030, 0.1482, 25.0000, 0.0244, 8.8735, 1.6782, 7.3908, 8.1000, 42.7863, 9.4000, 12.6948, 17.4356, 118.3000, 6.0000, 0.0263, 0.7473
