Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 2.5000, 4.0000, 0.0000, 0.0000, -2.1000, 0.0000, -382803.1000, 2172.4491, 11.0000, 12933.0000, 0.0000, 0.1363, 130.4661, 0.7941, 0.1654, 0.0000, 0.0367, 11.0188, 1.0000, 9.0000, 8.8000, 122.2308, 647.2900, -3.7884, 5178.9276, 76.6482, 665.0000, 0.0101, 0.2233
2, 10, 4.7432, 4.0000, 0.0008, 0.0206, 9.3000, 0.3108, -734.4300, 2093.1878, 13.0000, 25.3333, 0.0003, 0.6582, 108.9569, 0.8009, 0.1566, 10.0000, 0.0515, 8.6237, 1.7703, 6.9865, 7.8000, 32.0335, 9.6900, 14.9192, 19.6070, 91.7794, 4.0000, 0.0224, 0.7722
3, 449, 4.2583, 4.0000, 0.0004, 0.0267, 8.2000, 0.3750, -696.0300, 1940.1940, 11.0000, 24.0000, 0.0003, 0.5200, 128.0000, 0.8074, 0.1600, 26.0000, 0.0430, 9.6547, 1.5750, 6.6667, 5.7000, 49.2300, 8.7400, 12.3550, 16.6000, 78.1250, 8.0000, 0.0059, 0.6480
4, 1126, 4.0690, 4.0000, 0.0014, 0.0343, 7.9000, 0.3448, -629.7600, 2232.9541, 10.5000, 21.7500, 0.0004, 0.5714, 137.6645, 0.7790, 0.1609, 15.0000, 0.0558, 9.0257, 1.5402, 6.9310, 7.2000, 54.4553, 8.8800, 11.0672, 13.7575, 72.6404, 4.0000, 0.0258, 0.7143
5, 1594, 4.3895, 5.0000, 0.0008, 0.0278, 11.3000, 0.3579, -919.0900, 2049.2446, 17.5000, 31.6667, 0.0004, 0.5204, 195.7518, 0.8229, 0.1441, 12.0000, 0.0590, 9.4140, 1.7895, 6.5579, 3.1000, 23.3039, 9.8800, 17.8758, 21.0877, 51.0851, 11.0000, 0.0000, 0.6531
6, 2172, 4.2846, 3.0000, 0.0004, 0.0475, 5.9000, 0.3252, -443.4800, 2135.4068, 6.5000, 15.3750, 0.0004, 0.4154, 330.1775, 0.7368, 0.1732, 15.0000, 0.0560, 10.4225, 1.4065, 6.2358, 6.2000, 72.2391, 6.9500, 7.0030, 10.0524, 30.2867, 2.0000, 0.0424, 0.5385
7, 2763, 4.6923, 4.0000, 0.0014, 0.0356, 7.5000, 0.3385, -756.0000, 1541.3859, 11.0000, 26.0000, 0.0004, 0.3778, 151.4403, 0.7895, 0.1636, 20.0000, 0.0469, 10.2138, 1.4538, 6.7462, 5.7000, 57.4496, 8.2000, 11.7054, 14.7077, 66.0326, 5.0000, 0.0114, 0.5704
8, 3468, 4.8655, 4.0000, 0.0006, 0.0255, 5.9000, 0.3866, -491.6300, 2901.6107, 7.0000, 17.0000, 0.0002, 0.5635, 122.1970, 0.7882, 0.1736, 31.0000, 0.0366, 9.4679, 1.4622, 6.5294, 6.9000, 65.8792, 8.1100, 8.2938, 9.8252, 81.8351, 4.0000, 0.0127, 0.6825
9, 4098, 4.5429, 4.0000, 0.0014, 0.0204, 7.0000, 0.3429, -480.8600, 1956.0115, 7.5000, 16.6667, 0.0012, 0.6038, 128.1595, 0.7979, 0.1702, 5.0000, 0.0355, 8.2077, 1.5429, 7.2571, 6.4000, 64.4676, 8.3400, 7.1657, 13.0667, 78.0278, 2.0000, 0.0142, 0.7547
10, 4296, 4.2951, 4.0000, 0.0013, 0.0254, 8.9000, 0.3770, -665.3900, 2244.0764, 11.5000, 23.0000, 0.0004, 0.5972, 127.3148, 0.8085, 0.1567, 16.0000, 0.0274, 8.6744, 1.5574, 7.0328, 6.4000, 54.4426, 8.9400, 10.7170, 14.9971, 78.5455, 4.0000, 0.0100, 0.7361
11, 4653, 4.5000, 4.0000, 0.0005, 0.0323, 8.5000, 0.3722, -1050.8100, 2326.4447, 14.0000, 36.0000, 0.0002, 0.5027, 108.0952, 0.8040, 0.1585, 54.0000, 0.0344, 10.0074, 1.5278, 7.5944, 5.7000, 41.0450, 9.3900, 16.4778, 19.5111, 92.5110, 7.0000, 0.0042, 0.6284
12, 5614, 4.5257, 4.0000, 0.0006, 0.0271, 6.2000, 0.3943, -728.1000, 2105.6435, 11.0000, 25.0000, 0.0002, 0.4809, 120.6366, 0.7833, 0.1723, 38.0000, 0.0390, 10.0773, 1.5829, 6.1714, 5.3000, 47.5503, 8.3300, 12.8377, 16.8571, 82.8936, 8.0000, 0.0173, 0.6175
13, 6539, 4.7190, 4.0000, 0.0003, 0.0281, 8.7000, 0.3497, -808.4900, 2718.7029, 11.5000, 27.8182, 0.0001, 0.4525, 132.7912, 0.8066, 0.1583, 73.0000, 0.0299, 10.6220, 1.5654, 7.0229, 5.7000, 46.1701, 8.7600, 13.7303, 16.8789, 75.3062, 17.0000, 0.0059, 0.5601
14, 8247, 4.4099, 4.0000, 0.0006, 0.0482, 8.4000, 0.3106, -1573.8200, 2032.5617, 18.5000, 53.6667, 0.0002, 0.4596, 200.6095, 0.7855, 0.1586, 31.0000, 0.0292, 10.1092, 1.4969, 6.6770, 8.8000, 25.7261, 10.5200, 23.0034, 26.1872, 49.8481, 5.0000, 0.0076, 0.6025
15, 9037, 4.1772, 4.0000, 0.0011, 0.0378, 8.7000, 0.3797, -1154.1000, 2264.1684, 19.5000, 39.5000, 0.0003, 0.5802, 182.8989, 0.7967, 0.1560, 16.0000, 0.0331, 8.9555, 1.4684, 6.5063, 13.0000, 42.5197, 9.3000, 17.1416, 21.8759, 54.6750, 6.0000, 0.0095, 0.7037
16, 9462, 4.6429, 4.0000, 0.0007, 0.0243, 7.0000, 0.3469, -953.9900, 2433.5597, 16.5000, 32.6667, 0.0003, 0.5644, 131.3597, 0.8019, 0.1664, 17.0000, 0.0505, 9.2296, 1.5306, 6.5510, 3.1000, 44.1885, 9.0100, 15.2112, 17.9646, 76.1269, 5.0000, 0.0075, 0.6931
