Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.3750, 5.0000, 0.0444, 0.0385, 14.0000, 0.1250, -213.6600, 346.5736, 3.5000, 8.0000, 0.0232, 0.1111, 493.8272, 0.7982, 0.1376, 0.0000, 0.1009, 6.9947, 1.7500, 11.5000, 7.2000, 54.7250, 7.5400, 6.6200, 18.2000, 20.2500, 2.0000, 0.0092, 0.5556
2, 55, 4.0000, 4.0000, 0.0036, 0.0343, 8.1000, 0.2973, -361.2200, 2473.5586, 8.0000, 12.6667, 0.0008, 0.7500, 62.5000, 0.7596, 0.1683, 4.0000, 0.0721, 7.3988, 1.5946, 7.8919, 7.2000, 59.4140, 9.0000, 8.0362, 11.3825, 160.0000, 1.0000, 0.0337, 0.8750
3, 262, 3.5804, 5.0000, 0.0009, 0.0172, 10.3000, 0.4196, -646.0800, 1970.6672, 11.5000, 22.4000, 0.0003, 0.5043, 211.8489, 0.8278, 0.1492, 26.0000, 0.0301, 9.6425, 1.6875, 6.6607, 3.1000, 41.3365, 9.4700, 13.0585, 18.9600, 47.2034, 8.0000, 0.0014, 0.6410
4, 962, 3.9083, 4.0000, 0.0007, 0.0199, 8.6000, 0.4000, -577.0400, 2453.5895, 8.5000, 20.0000, 0.0002, 0.5440, 130.5600, 0.8071, 0.1574, 24.0000, 0.0184, 9.5191, 1.6667, 6.9917, 3.1000, 45.5350, 10.3100, 11.8767, 16.0000, 76.5931, 8.0000, 0.0142, 0.6720
5, 1670, 4.5556, 4.0000, 0.0010, 0.0344, 6.4000, 0.3333, -520.5300, 3257.6703, 7.5000, 18.0000, 0.0002, 0.7931, 53.5077, 0.7216, 0.1684, 6.0000, 0.0344, 7.8835, 1.5556, 7.5926, 7.8000, 56.9650, 8.3400, 9.7856, 13.1259, 186.8889, 1.0000, 0.0687, 0.8793
6, 1964, 3.8481, 4.0000, 0.0024, 0.0125, 8.5000, 0.4051, -764.7600, 1573.0012, 14.0000, 26.3333, 0.0006, 0.5122, 151.6954, 0.8087, 0.1580, 16.0000, 0.0561, 9.0105, 1.5316, 7.0759, 3.1000, 50.5295, 10.1400, 12.7534, 18.1283, 65.9216, 4.0000, 0.0146, 0.6951
7, 2448, 4.1928, 4.0000, 0.0023, 0.0127, 6.8000, 0.3735, -806.2400, 1629.4475, 16.0000, 27.6667, 0.0007, 0.5000, 89.2374, 0.7924, 0.1674, 8.0000, 0.0763, 8.9924, 1.6386, 7.3494, 7.8000, 40.1316, 8.8600, 14.5349, 18.2956, 112.0606, 8.0000, 0.0212, 0.7093
8, 2923, 4.4638, 4.0000, 0.0021, 0.0244, 8.6000, 0.3333, -276.7900, 1726.2127, 4.0000, 9.8571, 0.0005, 0.5867, 128.0000, 0.7922, 0.1565, 12.0000, 0.0465, 8.6750, 1.6232, 8.5652, 6.9000, 59.5083, 8.5500, 7.4079, 12.6385, 78.1250, 3.0000, 0.0269, 0.7467
9, 3335, 4.1653, 4.0000, 0.0010, 0.0226, 9.9000, 0.3554, -699.8400, 2145.4852, 12.0000, 24.2000, 0.0002, 0.5645, 97.5546, 0.8192, 0.1511, 23.0000, 0.0226, 9.3150, 1.7521, 6.8347, 5.7000, 34.0472, 9.9300, 14.5224, 20.2585, 102.5067, 12.0000, 0.0071, 0.7097
10, 4046, 4.1310, 4.0000, 0.0003, 0.0304, 8.1000, 0.4167, -696.1500, 2450.5915, 11.0000, 24.0000, 0.0002, 0.5600, 122.7755, 0.7957, 0.1609, 40.0000, 0.0141, 9.7454, 1.5119, 7.1071, 5.3000, 54.5679, 8.8000, 11.6105, 16.5048, 81.4495, 5.0000, 0.0130, 0.6686
11, 4969, 4.3777, 4.0000, 0.0005, 0.0211, 8.0000, 0.3777, -847.9600, 2030.5118, 13.0000, 29.1250, 0.0001, 0.5021, 93.8359, 0.8112, 0.1616, 56.0000, 0.0151, 9.9507, 1.5794, 6.8541, 6.6000, 43.6560, 8.8500, 14.4057, 18.5170, 106.5690, 11.0000, 0.0060, 0.6527
12, 6296, 4.3882, 4.0000, 0.0011, 0.0229, 10.1000, 0.3750, -626.0400, 1657.8806, 9.0000, 21.7143, 0.0003, 0.4717, 94.1418, 0.8255, 0.1505, 33.0000, 0.0185, 9.7792, 1.6579, 7.2632, 5.3000, 44.5371, 9.0800, 12.4417, 17.3699, 106.2227, 12.0000, 0.0011, 0.6541
