Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 1.5000, 5.0000, 0.0032, 0.0000, 14.4000, 0.0000, -954.4900, 1515.1533, 18.0000, 33.0000, 0.0008, 0.7059, 155.7093, 0.8263, 0.1362, 1.0000, 0.0376, 7.3009, 1.5000, 12.5000, 14.6000, 77.9050, 10.8500, 2.8900, 20.4727, 64.2222, 4.0000, 0.0000, 0.8235
2, 18, 3.5273, 5.0000, 0.0033, 0.0275, 14.0000, 0.3273, -821.8700, 1976.6028, 17.0000, 28.5000, 0.0009, 0.6102, 109.1640, 0.8377, 0.1361, 10.0000, 0.0236, 8.2531, 1.6000, 8.1091, 12.2000, 43.5625, 10.4000, 14.0150, 18.4175, 91.6053, 9.0000, 0.0000, 0.7797
3, 385, 3.1230, 5.0000, 0.0008, 0.0214, 10.8000, 0.3525, -885.2100, 1753.4677, 15.0000, 30.5000, 0.0003, 0.4603, 171.3278, 0.8278, 0.1469, 19.0000, 0.0294, 9.8853, 1.4262, 7.2705, 6.0000, 55.2185, 9.6600, 13.1345, 17.7738, 58.3676, 10.0000, 0.0027, 0.6111
4, 1137, 3.6545, 5.0000, 0.0011, 0.0161, 12.7000, 0.3455, -794.0000, 3139.0777, 16.5000, 27.5000, 0.0003, 0.7018, 116.9591, 0.8441, 0.1371, 2.0000, 0.0134, 8.1071, 1.5273, 8.1636, 11.2000, 49.7152, 11.3700, 13.1568, 16.8182, 85.5000, 7.0000, 0.0027, 0.8070
5, 1512, 3.6792, 4.0000, 0.0009, 0.0224, 8.2000, 0.4088, -1162.2300, 1926.1836, 15.0000, 39.7500, 0.0002, 0.4321, 145.5571, 0.8027, 0.1603, 39.0000, 0.0146, 10.1797, 1.4528, 6.8868, 7.2000, 43.5793, 9.3100, 17.0559, 19.6736, 68.7016, 12.0000, 0.0146, 0.5926
6, 2407, 3.3708, 4.0000, 0.0023, 0.0207, 8.8000, 0.3596, -643.4700, 1101.7562, 11.5000, 22.2500, 0.0007, 0.3978, 152.6188, 0.8079, 0.1563, 12.0000, 0.0301, 9.5945, 1.4157, 7.4831, 8.1000, 64.4805, 8.3100, 9.7931, 11.5966, 65.5227, 4.0000, 0.0151, 0.6129
7, 2941, 3.2500, 3.0000, 0.0016, 0.0401, 5.8000, 0.3810, -817.2600, 1255.3981, 12.0000, 28.0000, 0.0010, 0.4000, 143.9446, 0.7769, 0.1729, 21.0000, 0.0401, 9.5028, 1.3452, 7.0952, 9.7000, 64.6079, 8.0000, 11.2038, 15.0095, 69.4712, 2.0000, 0.0100, 0.6118
8, 3343, 3.4186, 4.0000, 0.0005, 0.0177, 9.5000, 0.4000, -1044.7800, 1708.8394, 15.5000, 35.8333, 0.0002, 0.3394, 160.9304, 0.8259, 0.1541, 51.0000, 0.0516, 11.1211, 1.6326, 7.3628, 7.2000, 32.3497, 9.0600, 17.6492, 20.1008, 62.1387, 24.0000, 0.0023, 0.4932
9, 4644, 3.2963, 4.0000, 0.0007, 0.0235, 8.6000, 0.4127, -784.2800, 1338.0249, 12.0000, 27.0000, 0.0002, 0.3557, 138.6970, 0.8043, 0.1580, 41.0000, 0.0207, 10.7371, 1.3757, 6.8360, 6.9000, 63.0490, 7.9100, 11.1728, 14.3979, 72.0996, 12.0000, 0.0141, 0.5309
10, 5710, 3.4574, 5.0000, 0.0008, 0.0274, 11.4000, 0.3511, -677.2800, 1603.5158, 11.5000, 23.5000, 0.0005, 0.4898, 129.1129, 0.8202, 0.1438, 16.0000, 0.0497, 9.4140, 1.5745, 7.6489, 8.1000, 49.7825, 9.3100, 12.1537, 16.6340, 77.4516, 4.0000, 0.0086, 0.6531
