Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 3.8000, 4.0000, 0.0000, 0.0714, 5.4000, 0.2000, -135.9600, 965.6627, 1.5000, 5.0000, 0.0000, 1.0000, 0.0000, 0.7857, 0.1429, 0.0000, 0.1786, 3.7305, 1.4000, 9.4000, 3.1000, 83.3200, 9.1500, 2.8800, 10.0000, 0.0000, 0.0000, 0.0000, 1.0000
2, 30, 4.0169, 4.0000, 0.0036, 0.0262, 7.4000, 0.3559, -335.8800, 1348.7239, 5.0000, 11.8000, 0.0011, 0.4688, 141.6016, 0.7697, 0.1633, 16.0000, 0.0583, 8.7514, 1.4915, 7.3390, 3.1000, 68.6749, 7.4300, 6.6120, 9.4658, 70.6207, 2.0000, 0.0408, 0.6875
3, 375, 3.4655, 4.0000, 0.0016, 0.0211, 8.5000, 0.3276, -843.5600, 1759.5253, 14.0000, 29.0000, 0.0005, 0.5500, 244.4444, 0.7771, 0.1566, 5.0000, 0.0542, 8.6855, 1.6379, 6.7586, 7.2000, 38.8310, 9.5500, 15.0476, 15.7379, 40.9091, 2.0000, 0.0422, 0.6833
4, 709, 4.2941, 4.0000, 0.0018, 0.0184, 6.3000, 0.3529, -1497.5100, 1791.1650, 24.5000, 51.0000, 0.0004, 0.7115, 96.1538, 0.7831, 0.1691, 5.0000, 0.0404, 7.9175, 1.4118, 6.7451, 8.8000, 35.6347, 9.8100, 20.9588, 24.3216, 104.0000, 1.0000, 0.0294, 0.8269
5, 983, 4.6590, 4.0000, 0.0007, 0.0295, 6.8000, 0.3364, -629.6700, 2320.0807, 7.5000, 21.7000, 0.0001, 0.4714, 105.9598, 0.7631, 0.1686, 42.0000, 0.0438, 10.1061, 1.4194, 7.4240, 3.1000, 64.7321, 7.4300, 9.6214, 12.9196, 94.3755, 6.0000, 0.0354, 0.6256
6, 2171, 3.8933, 4.0000, 0.0009, 0.0180, 6.5000, 0.3989, -646.3800, 1489.7628, 11.0000, 22.2500, 0.0002, 0.3548, 213.3195, 0.7635, 0.1707, 23.0000, 0.0479, 10.7507, 1.3539, 7.1742, 3.1000, 69.7086, 7.5400, 9.0639, 11.8213, 46.8780, 5.0000, 0.0439, 0.5269
7, 3175, 3.8456, 4.0000, 0.0010, 0.0186, 7.0000, 0.3824, -792.2900, 1535.2047, 10.5000, 27.2000, 0.0003, 0.4255, 246.4665, 0.7424, 0.1673, 12.0000, 0.0398, 10.2165, 1.3529, 6.5809, 5.7000, 64.7682, 7.6700, 10.9827, 12.9388, 40.5735, 3.0000, 0.0624, 0.5745
8, 3930, 4.4783, 4.0000, 0.0010, 0.0204, 8.9000, 0.3261, -892.4200, 2365.2433, 16.5000, 30.6667, 0.0003, 0.5745, 119.9638, 0.7944, 0.1556, 17.0000, 0.0407, 9.0646, 1.5761, 7.2283, 6.4000, 42.3714, 9.5300, 14.9678, 19.2232, 83.3585, 7.0000, 0.0278, 0.7128
9, 4472, 4.3896, 4.0000, 0.0008, 0.0160, 6.9000, 0.3636, -556.9900, 2736.5974, 9.0000, 19.2500, 0.0002, 0.6750, 90.6250, 0.7808, 0.1667, 17.0000, 0.0434, 8.5742, 1.3896, 7.7662, 6.0000, 69.7352, 7.5500, 8.3149, 12.3753, 110.3448, 3.0000, 0.0320, 0.7875
10, 4912, 4.1637, 4.0000, 0.0004, 0.0248, 7.0000, 0.3630, -743.2400, 1909.3519, 10.5000, 25.5455, 0.0001, 0.4192, 132.2611, 0.7790, 0.1675, 31.0000, 0.0424, 10.6423, 1.4626, 6.8754, 4.9000, 57.1676, 8.3800, 11.6318, 14.7733, 75.6080, 10.0000, 0.0267, 0.5567
