Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 4.6667, 4.0000, 0.0040, 0.0000, 7.3000, 0.0000, -838.4300, 1683.6479, 16.0000, 29.0000, 0.0009, 0.7000, 133.3333, 0.7399, 0.1445, 0.0000, 0.0520, 7.0652, 1.6667, 9.3333, 14.6000, 62.7900, 10.3400, 5.2467, 18.4966, 75.0000, 4.0000, 0.0636, 0.8333
2, 21, 3.6504, 4.0000, 0.0009, 0.0361, 10.1000, 0.3333, -729.2300, 2391.2727, 13.0000, 25.2000, 0.0002, 0.5496, 118.8742, 0.7941, 0.1527, 23.0000, 0.0378, 9.4317, 1.6423, 7.4309, 6.7000, 42.9294, 9.5900, 13.3829, 18.0165, 84.1225, 14.0000, 0.0154, 0.6947
3, 717, 3.8000, 4.0000, 0.0012, 0.0281, 8.6000, 0.3867, -540.0900, 1757.8344, 9.0000, 18.7500, 0.0004, 0.6329, 86.5246, 0.8150, 0.1569, 17.0000, 0.0117, 8.6237, 1.5333, 7.1467, 6.0000, 58.0838, 7.7600, 9.8158, 14.9667, 115.5741, 6.0000, 0.0000, 0.7722
4, 1147, 4.1014, 4.0000, 0.0006, 0.0263, 9.5000, 0.3446, -860.1700, 2548.5783, 16.0000, 29.6000, 0.0001, 0.5894, 120.1702, 0.8156, 0.1533, 31.0000, 0.0168, 9.4845, 1.6892, 6.8919, 8.8000, 33.8856, 9.5000, 15.8864, 19.9481, 83.2153, 18.0000, 0.0048, 0.7020
5, 1985, 3.8066, 4.0000, 0.0004, 0.0335, 7.5000, 0.3481, -879.4300, 2117.9062, 11.0000, 30.1667, 0.0002, 0.5054, 115.1938, 0.7978, 0.1643, 39.0000, 0.0400, 9.9633, 1.4144, 7.0994, 6.4000, 56.5606, 8.6500, 12.8645, 15.6026, 86.8103, 10.0000, 0.0043, 0.6359
6, 2913, 4.4430, 4.0000, 0.0007, 0.0453, 8.4000, 0.3544, -569.8400, 3301.3606, 8.0000, 19.7500, 0.0002, 0.7317, 65.4372, 0.7876, 0.1575, 21.0000, 0.0215, 8.4374, 1.4557, 7.9241, 7.2000, 63.6369, 9.0500, 9.2897, 12.4570, 152.8182, 3.0000, 0.0095, 0.8293
7, 3335, 3.9487, 4.0000, 0.0002, 0.0224, 9.0000, 0.3718, -974.1700, 2929.7095, 15.0000, 33.4286, 0.0001, 0.5333, 106.5972, 0.8182, 0.1565, 43.0000, 0.0194, 10.0451, 1.6667, 6.9744, 5.3000, 31.9050, 9.9700, 17.1138, 21.2347, 93.8111, 19.0000, 0.0030, 0.6375
8, 4680, 3.8861, 5.0000, 0.0012, 0.0206, 10.0000, 0.3797, -762.9000, 2343.6129, 14.0000, 26.3333, 0.0003, 0.5976, 127.9001, 0.8292, 0.1502, 9.0000, 0.0185, 8.8382, 1.7089, 7.2152, 7.8000, 35.5370, 10.3300, 14.8446, 19.1409, 78.1860, 6.0000, 0.0000, 0.7317
9, 5169, 4.3146, 5.0000, 0.0009, 0.0239, 13.9000, 0.3146, -856.6400, 2856.4050, 18.0000, 29.6667, 0.0002, 0.6630, 127.5992, 0.8430, 0.1331, 18.0000, 0.0205, 8.7773, 1.8652, 7.6629, 6.4000, 18.9301, 11.8000, 17.9890, 22.2037, 78.3704, 15.0000, 0.0000, 0.7717
10, 5758, 3.5159, 4.0000, 0.0010, 0.0549, 7.5000, 0.3413, -1229.5300, 1861.9685, 19.5000, 42.0000, 0.0003, 0.4844, 137.9395, 0.7820, 0.1631, 19.0000, 0.0333, 9.7160, 1.3810, 7.7619, 9.7000, 47.3764, 9.3000, 17.0852, 20.9270, 72.4956, 10.0000, 0.0000, 0.6406
