Atom No, Start Index, avg_internal_word_freq_class, average_word_length, sichels_s, punctuation_percentage, automated_readability_index, stopword_percentage, coleman_liau_index, honore_r_measure, linsear_write_formula, average_sentence_length, simpsons_d, hapax_legomena, yule_k_characteristic, alpha_chars_ratio, white_chars_ratio, syntactic_complexity, upper_chars_ratio, brunets_w, average_syllables_per_word, avg_external_word_freq_class, smog_index, flesch_reading_ease, dale_chall_readability_score, flesch_kincaid_grade, gunning_fog_index, yule_i, polysyllablcount, digit_chars_ratio, type_token_ratio
1, 0, 1.0000, 5.0000, 0.0020, 0.0000, 26.2000, 0.0000, -631.2800, 3400.1467, 11.5000, 22.0000, 0.0002, 0.9130, 37.8072, 0.8309, 0.1397, 0.0000, 0.0588, 6.3123, 1.0000, 16.0000, 11.2000, 121.2200, 10.9100, -3.4000, 16.0727, 264.5000, 2.0000, 0.0000, 0.9565
2, 12, 3.5270, 4.0000, 0.0017, 0.0211, 8.2000, 0.3649, -540.2300, 1603.6384, 9.0000, 18.7500, 0.0006, 0.4937, 141.0030, 0.8200, 0.1595, 12.0000, 0.0387, 9.0907, 1.4730, 7.8649, 7.2000, 63.4440, 9.1600, 9.0061, 11.7667, 70.9205, 5.0000, 0.0000, 0.6709
3, 441, 3.7965, 4.0000, 0.0012, 0.0207, 8.6000, 0.4159, -654.1500, 1890.9551, 11.5000, 22.6000, 0.0003, 0.5169, 96.2367, 0.8139, 0.1581, 22.0000, 0.0192, 9.3969, 1.5575, 7.1327, 3.1000, 52.1296, 9.0400, 11.6028, 16.1196, 103.9104, 7.0000, 0.0074, 0.6864
4, 1120, 3.8690, 4.0000, 0.0010, 0.0184, 8.2000, 0.4524, -814.3500, 2215.4084, 14.0000, 28.0000, 0.0003, 0.6552, 87.1978, 0.8184, 0.1592, 19.0000, 0.0082, 8.6826, 1.5595, 6.9167, 6.4000, 46.4793, 9.2000, 13.7324, 16.4381, 114.6818, 3.0000, 0.0041, 0.7816
5, 1612, 3.8119, 4.0000, 0.0009, 0.0268, 8.0000, 0.3762, -583.7600, 1932.5817, 10.5000, 20.2000, 0.0003, 0.4857, 148.7528, 0.7857, 0.1607, 24.0000, 0.0286, 9.5646, 1.4158, 6.6040, 5.7000, 66.5518, 9.0000, 8.9949, 10.8523, 67.2256, 8.0000, 0.0250, 0.6381
6, 2174, 3.7211, 4.0000, 0.0006, 0.0166, 5.6000, 0.4421, -691.8400, 1589.5396, 10.5000, 23.7500, 0.0002, 0.3980, 141.6077, 0.8072, 0.1762, 46.0000, 0.0136, 10.5805, 1.3632, 6.4632, 5.1000, 67.4056, 8.3600, 9.7578, 13.5000, 70.6176, 4.0000, 0.0000, 0.5510
7, 3203, 4.0305, 4.0000, 0.0006, 0.0185, 7.8000, 0.4365, -634.0600, 1802.5048, 11.5000, 21.8889, 0.0002, 0.4390, 106.6032, 0.8187, 0.1629, 56.0000, 0.0123, 10.2750, 1.4518, 6.9340, 5.8000, 61.7975, 7.9600, 10.0776, 13.8317, 93.8058, 13.0000, 0.0000, 0.5951
8, 4341, 4.0000, 4.0000, 0.0009, 0.0196, 7.5000, 0.4087, -553.8700, 2316.6433, 8.5000, 19.1667, 0.0003, 0.5455, 99.7200, 0.8102, 0.1642, 23.0000, 0.0316, 9.3757, 1.4000, 7.7043, 3.1000, 68.9408, 7.5900, 8.4050, 11.8406, 100.2808, 8.0000, 0.0060, 0.6942
9, 5007, 4.0000, 4.0000, 0.0004, 0.0211, 9.9000, 0.3911, -572.2600, 2593.6929, 7.0000, 19.8889, 0.0002, 0.5241, 122.9661, 0.8272, 0.1517, 43.0000, 0.0129, 9.9020, 1.5754, 7.4469, 6.4000, 53.3673, 9.2700, 10.7566, 14.8829, 81.3233, 10.0000, 0.0000, 0.6471
10, 6097, 3.6875, 4.0000, 0.0007, 0.0147, 9.0000, 0.4420, -1089.7500, 1711.2502, 19.0000, 37.3333, 0.0002, 0.4130, 161.8147, 0.8222, 0.1565, 49.0000, 0.0162, 10.4973, 1.3884, 6.8527, 5.5000, 51.4836, 9.1300, 15.3530, 19.0405, 61.7991, 15.0000, 0.0066, 0.5696
11, 7460, 3.8871, 5.0000, 0.0010, 0.0176, 10.7000, 0.3871, -594.2100, 2063.5672, 11.5000, 20.6667, 0.0006, 0.6154, 151.4793, 0.8363, 0.1461, 8.0000, 0.0176, 8.5417, 1.5484, 6.9677, 3.1000, 54.8648, 10.4900, 10.7410, 12.7828, 66.0156, 5.0000, 0.0000, 0.7385
12, 7859, 4.0000, 4.0000, 0.0018, 0.0333, 11.1000, 0.3218, -497.0500, 1945.8600, 7.5000, 17.4000, 0.0005, 0.5217, 207.9395, 0.8219, 0.1448, 16.0000, 0.0117, 9.2387, 1.4828, 8.0230, 6.7000, 63.7326, 9.4800, 8.6926, 12.0175, 48.0909, 7.0000, 0.0000, 0.6739
13, 8373, 4.0270, 4.0000, 0.0015, 0.0225, 9.8000, 0.4459, -531.1600, 1820.9506, 9.0000, 18.5000, 0.0004, 0.6026, 118.3432, 0.8270, 0.1506, 15.0000, 0.0090, 8.7316, 1.3784, 7.0811, 7.2000, 71.4467, 9.6100, 7.8899, 11.1838, 84.5000, 6.0000, 0.0000, 0.7436
14, 8820, 3.9692, 5.0000, 0.0005, 0.0225, 11.5000, 0.3462, -751.1500, 2737.9881, 12.5000, 26.0000, 0.0002, 0.6119, 141.4569, 0.8337, 0.1437, 19.0000, 0.0213, 9.3734, 1.5385, 8.0385, 5.7000, 50.2912, 11.2900, 12.7038, 17.7846, 70.6929, 13.0000, 0.0000, 0.7090
15, 9622, 4.0962, 4.0000, 0.0015, 0.0269, 9.8000, 0.3365, -753.2900, 1788.0905, 14.0000, 26.0000, 0.0004, 0.5556, 101.1660, 0.7867, 0.1517, 15.0000, 0.0190, 9.1441, 1.5865, 7.9808, 6.0000, 46.2238, 9.7500, 13.2712, 16.9385, 98.8475, 8.0000, 0.0300, 0.7222
16, 10257, 4.0585, 4.0000, 0.0007, 0.0206, 7.2000, 0.3659, -745.3600, 1652.9347, 18.5000, 25.6250, 0.0002, 0.4272, 101.8316, 0.7823, 0.1662, 40.0000, 0.0180, 10.3139, 1.4732, 7.5415, 6.6000, 56.1954, 8.1700, 11.7872, 14.5427, 98.2013, 13.0000, 0.0283, 0.5915
17, 11426, 4.5455, 5.0000, 0.0010, 0.0134, 12.1000, 0.3030, -469.2200, 2792.4190, 8.5000, 16.5000, 0.0002, 0.6381, 90.7029, 0.8457, 0.1409, 19.0000, 0.0104, 8.9373, 1.7576, 8.5556, 5.5000, 41.3966, 10.4700, 11.5844, 15.0848, 110.2500, 11.0000, 0.0000, 0.7619
18, 12102, 3.9748, 5.0000, 0.0009, 0.0162, 10.0000, 0.3866, -864.0100, 1846.4795, 15.0000, 29.7500, 0.0002, 0.6179, 79.3179, 0.8277, 0.1507, 21.0000, 0.0135, 9.1240, 1.6723, 7.2101, 7.2000, 35.1648, 10.3800, 15.7453, 18.2866, 126.0750, 9.0000, 0.0054, 0.7480
19, 12847, 4.0225, 5.0000, 0.0012, 0.0122, 10.4000, 0.3483, -641.4900, 2278.8462, 13.5000, 22.2500, 0.0003, 0.5652, 132.3251, 0.8394, 0.1483, 20.0000, 0.0087, 9.0740, 1.7978, 7.2809, 3.1000, 32.1614, 10.9200, 14.3010, 17.4393, 75.5714, 11.0000, 0.0000, 0.7065
20, 13422, 4.1709, 5.0000, 0.0010, 0.0133, 10.3000, 0.3932, -675.6900, 1976.3022, 11.5000, 23.4000, 0.0003, 0.5492, 96.7482, 0.8373, 0.1493, 23.0000, 0.0093, 9.3270, 1.5983, 7.6410, 3.1000, 47.8686, 10.1000, 12.3958, 15.8557, 103.3611, 10.0000, 0.0000, 0.7049
